#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,とある科学の超電磁砲: 1章 チャプター16,
#,,,ねらわれた常盤台,
#,,,#【学園都市・路地裏】,
#,,,#アニメシーン画像より。飛行船が飛ぶ街角。,
#,,,#路地裏。,
#,,,#婚后が歩いている。,
#,,,#婚后、振り返る。,
#,,,#通りには誰もいない。,
#,,,#訝しむ婚后。,
1,婚后 光子,9000101,……？,1,10,
#,,,#アニメシーン画像より。婚后、再び歩き出す。,
#,,,#婚后、立ち止まる。,
#,,,#誰もいない路地に問う婚后。,
2,婚后 光子,9000101,どなた！？,1,13,
#,,,#アニメシーン画像より。婚后、扇子で顔を隠しつつ。,
3,婚后 光子,9000101,わたくしを常盤台中学の婚后光子と<br>知っての狼藉ですの？,1,13,
#,,,#アニメシーン画像より。婚后、後退り。,
#,,,#婚后、何かとぶつかる。,,,
4,婚后 光子,9000101,っ！？,1,16,
#,,,#アニメシーン画像より。何もない通りを向く婚后。,
#,,,#警戒する婚后。,
5,婚后 光子,9000101,……！,1,15,
#,,,#アニメシーン画像より。婚后、衝撃に仰け反る。,
6,婚后 光子,9000101,くあっ！？,1,16,
#,,,#アニメシーン画像より。宙を舞う扇子。,,,
#,,,#倒れた婚后。,
#,,,#楽しげに見下ろす女子生徒。,
#,,,#地面に落ちた扇子。,
#,,,#END,










