#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター13：地下街　絹旗 最愛　滝壺 理后　,
#,,,転ばないでね,
1,絹旗 最愛,18000101,ちょっと滝壺さん、何をまた超ボーっとしてるんです？<br>通行人にぶつかりますよ、超気をつけてください。,900180017,15,ef_com_00100_002_003_00,
2,滝壺 理后,20000101,……あ。信号消えちゃった。<br>ま、いっか。うん、ごめん、きぬはた。,900200013,14,ef_com_00100_002_003_00,
3,絹旗 最愛,18000101,謝ることはないですけど。とりあえず、目的地は<br>超すぐそこなんで。,900180008,10,
4,滝壺 理后,20000101,あの喫茶店？　依頼者が待ってるの？,900200003,10,ef_com_00100_002_002_00,
5,絹旗 最愛,18000101,ええ。ま、一応『暗部』の人間が、通行人にぶち当たって<br>超すっころんでるのを目撃されてもなんなので。,900180005,11,
6,滝壺 理后,20000101,そうだね。気をつける。,900200006,12,
7,絹旗 最愛,18000101,……まー、ホントは依頼者にどう思われようが、<br>超どうでもいいんですけどね。,900180015,20,
8,滝壺 理后,20000101,でも、この前の依頼者とか、『こんなのが頼りに<br>なるのかね？』とか言ってたし。あれ、私を見てたよね。,900200012,14,ef_com_00100_002_006_00,
9,絹旗 最愛,18000101,ああ、超ムカつく親爺でしたね。イヤなら頼むなよと。<br>あんなの気にすることないですよ。,900180026,13,
10,滝壺 理后,20000101,でも、むぎのがそれで怒って、見せしめにその辺の木に<br>『<ruby>原子崩し</ruby>』撃って、依頼者が失禁して困ったじゃない。,900200002,12,,
11,絹旗 最愛,18000101,あー、あれはね。屋外だったから良かったですけど。失<br>禁とか超最悪ですし、麦野ももう少し抑えればいいのに。,900180002,12,
12,滝壺 理后,20000101,あれももとはと言えば私のせいみたいなものだし。<br>……もうちょっと、強く見えた方がいいのかな、私。,900200015,14,ef_com_00100_002_004_00,
13,絹旗 最愛,18000101,無駄な努力はやめた方がいいですよ。滝壺さんはそのまま<br>で超いいんじゃないですか。転ばなきゃＯＫです。,900180010,10,
14,滝壺 理后,20000101,……そっか。ならいいけど。<br>ありがとう、きぬはた。,900200014,12,ef_com_00100_002_000_00,









































