#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,スポット会話,,チャプター02：公園　御坂妹　　,
#,,,子猫のしつけ,
1,御坂妹,21000101,姿形が愛らしいからといって<br>何をしても許されるわけではありません。,900210025,10,
2,御坂妹,21000101,と、ミサカは『子猫のしつけマニュアル』片手に<br>口述します。,0,10,
#,,21000101,#SE（子猫の鳴き声）,0,
3,御坂妹,21000101,本当にわかっているのですか？,900210015,11,
4,御坂妹,21000101,猫といえど、この厳しい世の中を生き抜くには<br>最低限のマナーは必要なのです。,900210005,10,
5,御坂妹,21000101,と、ミサカは真剣な眼差しで言い聞かせます。,0,13,
#,,21000101,#SE（子猫の鳴き声）,0,
6,御坂妹,21000101,撫でてくれと言わんばかりに上目遣いに<br>見つめても、しつけの手を緩めるつもりはありません。,900210027,11,
7,御坂妹,21000101,と、ミサカは断固強気の姿勢で――。,0,10,
#,,21000101,#SE（子猫の鳴き声）,0,
8,御坂妹,21000101,……きょ、今日だけですよ。<br>明日からは甘やかしませんので。,900210026,17,
9,御坂妹,21000101,と、ミサカは誘惑に勝つことができない己を恥じながら、<br>差し出された丸い背中をめいっぱいナデナデします。,900210002,12,ef_com_00100_002_000_00,





