#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター26,
#,,,誕生,
#,,,#【学園都市・路上Ａ】,
#,,,#アニメシーン画像より。御坂、手を離す。,
#,,,#倒れる木山。,
#,,,#愕然の御坂。,
1,御坂 美琴,4000101,い、今のは……？,1,15,
#,,,#アニメシーン画像より。木山、苦痛に顔歪めて。,
2,木山 春生,41000101,見られたのか……。,1,14,
#,,,#アニメシーン画像より。立ち尽くす御坂。,
3,御坂 美琴,4000101,なんで、あんな事……。,1,14,
#,,,#アニメシーン画像より。苦しげに説明する木山。,
4,木山 春生,41000101,あれは表向き、ＡＩＭ拡散力場を制御するための<br>実験とされていた。,1,11,
#,,,#アニメシーン画像より。怒る木山、目。,
5,木山 春生,41000101,が、実際は暴走能力の法則解析用誘爆実験だ……！,1,20,
#,,,#アニメシーン画像より。！となる御坂。,
6,木山 春生,41000101,ＡＩＭ拡散力場を刺激して暴走の条件を知るのが<br>本当の目的だったというわけさ。,1,10,
7,御坂 美琴,4000101,じゃあ……！,1,15,
8,木山 春生,41000101,暴走は意図的に仕組まれていたのさ。<br>もっとも、気づいたのは後になってからだがね。,1,20,
9,御坂 美琴,4000101,人体、実験……。,1,14,
10,木山 春生,41000101,あの子達は一度も目覚める事なく、<br>今なお眠り続けている……。,1,11,
#,,,#アニメシーン画像より。木山、目に涙を浮かべ。,
11,木山 春生,41000101,私達はあの子達を使い捨ての<br>モルモットにしたんだ！,1,20,
#,,,#アニメシーン画像より。戸惑う御坂。,,,
12,御坂 美琴,4000101,で、でもそんな事があったのなら、<br><ruby>警備員</ruby>に通報して……。,1,14,
13,木山 春生,41000101,二三回。,1,11,
14,御坂 美琴,4000101,え……？,1,15,
#,,,#アニメシーン画像より。憤る木山。,
15,木山 春生,41000101,あの子達の回復手段を探るため、そして事故の原因を<br>究明するシミュレーションを行うために、,1,10,
16,木山 春生,41000101,『<ruby>樹形図の設計者</ruby>』の使用を申請した回数だ。,1,10,
17,木山 春生,41000101,『<ruby>樹形図の設計者</ruby>』の演算能力をもってすれば、<br>あの子達を助けられるはずだった。,1,10,
18,木山 春生,41000101,もう一度、太陽の下を走らせてやる事も<br>できただろう……。,1,10,
#,,,#アニメシーン画像より。叫ぶ木山。,
19,木山 春生,41000101,だが却下された！！　二三回とも全て！！,1,20,
#,,,#アニメシーン画像より。木山ナメ、反論する御坂。,,,
20,木山 春生,41000101,統括理事会がグルなんだ。<br><ruby>警備員</ruby>が動くわけがない……。,1,20,
21,御坂 美琴,4000101,だからってこんなやり方……。,1,14,
#,,,#アニメシーン画像より。喚く木山。,
22,木山 春生,41000101,君に何がわかるッ！！,1,20,
#,,,#アニメシーン画像より。気圧される御坂。,
#,,,#頭を抱える木山。,
23,木山 春生,41000101,あの子達を救うためなら、私はなんだってする……！,1,20,
#,,,#アニメシーン画像より。叫びあげる木山。,
24,木山 春生,41000101,この街の全てを敵に回しても<br>やめるわけにはいかないんだ！！,1,20,
#,,,#アニメシーン画像より。木山の頭に衝撃が走る。,
25,木山 春生,41000101,――！？,1,16,
#,,,#アニメシーン画像より。苦しむ木山。,
26,木山 春生,41000101,うっ……ああ……ぐうっ！？,1,16,
#,,,#アニメシーン画像より。戸惑う御坂。,
27,御坂 美琴,4000101,ちょ、ちょっと……。,1,15,
#,,,#アニメシーン画像より。驚愕の木山。,
28,木山 春生,41000101,ネットワークの暴走……いや、これは……！,1,16,
#,,,#アニメシーン画像より。木山、倒れる。,
#,,,#！となる御坂。,
#,,,#木山の後頭部から何かが出てくる。,
#,,,#胎児が完成する。,
#,,,#固まる御坂。,
29,御坂 美琴,4000101,は……？,1,15,
#,,,#アニメシーン画像より。初春、立ち止まり。,
30,初春 飾利,36000102,何……あれ……？,1,15,
#,,,#アニメシーン画像より。御坂の手ナメ、胎児。,
31,御坂 美琴,4000101,胎児……？,1,15,
#,,,#アニメシーン画像より。目を見開く胎児。,,,
#,,,#御坂、声も出ない。,,,
#,,,#叫ぶ胎児。,,,
32,？？？,520000102,―――！！,0,10,
#,,,#END,








