#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,レイドイベント: 上条当麻の殺害依頼 チャプター2,
#,,,争いの果てに掴むのは,,,,
#,,,#【雪原・昼】,,,,
1,オティヌス,45000101,おい、人間……生きているか？,1,10,,
2,上条 当麻,1000201,なんとか、な。<ruby>一方通行</ruby>から始まって、ホントに世界中の<br>化物みたいな連中とやり合ったけど俺達は生き残った。,1,11,,
3,オティヌス,45000101,そうだな。お前のおかげで、もうすぐ目的地だ。<br>そこに私の『目』を捧げたミミルの泉がある。,1,10,
4,上条 当麻,1000201,やっとだな……って、泉の方に誰かいるぞ？<br>まさか、また敵が向かってくるのかっ。,1,10,
5,トール,99000101,よお、オティヌス、上条ちゃん。<br>遅かったじゃねえか、待ちくたびれちまったぜ。,1,12,
6,上条 当麻,1000201,……雷神、トール……っ！？<br>先回りして待ち構えていたのか！？,1,20,ef_com_00100_002_001_00,
7,オティヌス,45000101,……気をつけろ。『<ruby>投擲の槌</ruby>』からの補助がないトールは<br>『雷神』ではない。『全能神』の絶大な力を振るうぞ。,1,13,,
8,上条 当麻,1000201,……分かった。なら弱ってるお前は<br>先に泉に行ってくれ。トールの相手は俺がする。,1,20,
9,トール,99000101,で、どうすんだ？　二人同時にかかってくるか？<br>それともまずは上条ちゃんとの一対一になんのかな。,1,10,
10,上条 当麻,1000201,俺とお前、一対一だ。,1,20,,
11,トール,99000101,ハハッ！　やっぱそうじゃなくっちゃあな！<br>アンタなら絶対そう言うと思ったぜ、上条ちゃんよ！！,1,12,ef_com_00100_002_000_00,
12,トール,99000101,だったらこっちも出し惜しみはナシだ。<br>お前に見せてやるよ……全能神トールってヤツを。,1,12,
13,トール,99000101,楽しませろよ、ベイビー。,1,12,
14,上条 当麻,1000201,……が、かっ……ッッッ！？　距離があったのに、<br>一瞬で詰められ……！？　て、<ruby>空間移動</ruby>か……！？,1,16,,
15,トール,99000101,こちとら恥ずかしながら全能神を名乗ってるんだぜ？<br>もっと便利で反則で、神様がやるような絶望的な効能さ。,1,11,
16,トール,99000101,俺の術式は『必ず勝てる位置に惑星ごと移動させる』だ。<br>このどうしようもない無敵をアンタは抜けられるか？　,1,11,
17,上条 当麻,1000201,……舐めるな。オティヌスに自分の夢を押しつけて、<br>なのに見捨てたお前達なんかに、俺は負けねぇぞ――！,1,13,
#,,,#【時間経過】,
18,トール,99000101,――ぐっ……が、ァア――ッ！！,1,16,,
19,上条 当麻,1000201,はぁ、はぁ、はぁ……倒せた、のか？<br>……くっ、なら早くオティヌスの所に行かねーと。,1,16,
20,トール,99000101,……やるじゃねえか。今のは良い経験だった。<br>まさか列車に俺を轢かせる、なんて奇襲をかけるとはな。,1,16,
21,トール,99000101,『標的設定した相手に勝てる位置に世界を動かす魔術』を<br>逆手に取って『標的設定』してないものを利用した訳か。,1,16,
22,上条 当麻,1000201,トール……ッ！？　列車に轢かれて無事なのか……！？<br>くそっ、まだ戦うって言うのかよ……！,1,15,ef_com_00100_002_003_00,
23,トール,99000101,ああ、いいや、これ以上やり合おうなんて言わねえよ。<br>ただ、最後の敵は俺じゃねえって忠告したかっただけだ。,1,11,
24,上条 当麻,1000201,？　まだ誰かいるってのか。<br>俺達を邪魔するそいつは一体どこのどいつだ？,1,20,
25,トール,99000101,お前はオティヌスの理解者なんだろ。だったら、<br>考えてみりゃ分かる事じゃねえか。最後の敵は――。,1,10,,
#,,,#【暗転】,
26,オティヌス,45000101,――泉から目は回収した。あとはこれを眼窩に収めれば、<br>私は魔神になる前の肉体を取り戻す事になる。,1,21,,
27,オティヌス,45000101,それから人間達に投降すれば、この騒動の幕は下りる。<br>だけど……それで、良いのか。私は、救われて良いのか？,1,21,
28,オティヌス,45000101,ああ……やっぱり、私にはできないよ。<br>私には私を救う事なんてできないよ。,1,11,,
#,,,#【暗転】,
29,上条 当麻,1000201,ッ！？　何だ！？<br>地面が揺れて、バカでかい地響きまでしてるぞ！？,1,15,ef_com_00100_002_003_00,
30,上条 当麻,1000201,なっ！？　泉の方にある１０本の翼みたいなモンは……<br>まさか、オティヌス！　『<ruby>弩</ruby>』を発動させたのか！？,1,15,,
31,上条 当麻,1000201,魔術を使ったら命に関わるはずなのに、何でだっ……！<br>俺達はあの力を捨てるためにこんな所まで来たのに！,1,13,
32,トール,99000101,まだ、分かんねえのか……。<br>オティヌスは、自分の意思で救われる事を拒んでる。,1,11,
33,トール,99000101,魔神を救った罪を、アンタに背負わせ続ける事を拒んだ。<br>上条当麻と戦って死んだ事にするつもりなんだろうよ。,1,10,
34,上条 当麻,1000201,っ……、るな。逃げるなぁ！　オティヌス！！,1,20,
35,上条 当麻,1000201,幸せになる事から背を向けてんじゃねえ！！,1,20,
36,上条 当麻,1000201,自分が死んだ方が良いなんて下らない事を考えて、<br>上条当麻を救えるなんて勘違いをしているなら……！,1,20,
37,上条 当麻,1000201,<size=40>まずは、その幻想をぶち殺す！！</size>,1,20,,
38,上条 当麻,1000201,……トール、伏せてろ。あの<ruby>弩</ruby>から放たれる矢が一発でも<br>当たったら惑星が吹っ飛ぶ。多分お前でも助からない。,1,13,,
#,,,#【暗転】,,,,
39,上条 当麻,1000201,オティヌス！！,1,20,,
40,オティヌス,45000101,お前に業を背負わせて、私だけ救われる訳にはいかない。<br>こんなバケモノは、救いを求めるべきじゃなかったんだ！,1,13,
41,オティヌス,45000101,私は自らを罰すると決めた。<br>頼むから……私を救おうとしないでくれ！,1,13,
42,上条 当麻,1000201,っ！　<ruby>弩</ruby>の矢を、俺に向けて放った……！？<br>俺を近づけさせないつもりかよ、くそっ！,1,16,,
43,上条 当麻,1000201,（負けてたまるか……。<br>ここまで来て、諦める理由なんて一個もあるか！）,1,20,
44,上条 当麻,1000201,（矢を受けるこの腕が折れても良い、砕けても構わない！<br>あいつの『妖精化』の杭を打ち消す事ができるなら！！）,1,20,
45,上条 当麻,1000201,ッ……！　今度こそ、届かせてみせるぞおぉっ！！<br>……うおおおおおおぉぉぉぉぉぉっ！！,1,13,
46,オティヌス,45000101,矢の軌道を、真正面から右手一本で逸らしたのか……！,1,15,,
47,上条 当麻,1000201,俺の勝ちだ！！　オティヌスッ！！,1,20,
48,上条 当麻,1000201,お前の胸に刺さった杭は、俺が打ち消す！<br>あぁああああああああああああ――――ッ！！,1,20,,
#,,,#【暗転】,
49,オティヌス,45000101,……、まったく。お前は本当に馬鹿だ。<br>こんな私を見捨てずに、何故ここまで来てしまったんだ。,1,14,
50,上条 当麻,1000201,約束しただろ……。<br>世界の全てと戦ってでも、俺がお前を助けてやるって。,1,16,
51,オティヌス,45000101,……そう、だな。<br>でも、それなら、大丈夫だ……。,1,11,
52,オティヌス,45000101,私はさ……その言葉を受けた時にはさ、<br>もう、きちんと救われていたんだよ。,1,21,
53,上条 当麻,1000201,……オティヌス？<br>おい、お前、体が……ボロボロと崩れて……。,1,15,,
54,オティヌス,45000101,…………ありがとう。,1,21,
55,上条 当麻,1000201,オティ……ヌス……？　ああ、くそ……。<br>あと一歩、ほんの一歩……届かなかった、のか――。,1,16,,
#,,,#【時間経過】,
#,,,#【病院・病室・昼】,
56,上条 当麻,1001401,――ん……？　ここは、学園都市のいつもの病室か……？<br>そうか、俺はオティヌスと戦って……それで……。,1,15,ef_com_00100_002_001_00,
57,上条 当麻,1001401,結局……俺にはどうしようもできなかった。<br>今さら右手で何かをしたって、結果は変えられなかった。,1,11,
58,上条 当麻,1001401,……人を救うなんて、おこがましかったのかな。,1,11,
59,オティヌス,45000701,……おい。<br>何だかこのまま私が死んでいく流れになっていないか？,1,15,,
60,上条 当麻,1001401,オティ、ヌス……っ！？　どうして……って、<br>何でお前掌サイズぐらいまで縮んでるんだ！？,1,15,ef_com_00100_002_001_00,
61,オティヌス,45000701,原因はいくつかあるが、大きな要因は私が魔神のまま<br>妖精化の術式を<ruby>幻想殺し</ruby>で破壊された事だろう。,1,10,,
62,オティヌス,45000701,肉体が崩壊した時、九割九分魔神オティヌスは死滅した。<br>だが、残った部分が再結合して意識も残留したようだ。,1,10,
63,上条 当麻,1001401,詳しい事は分かんねーけど……そうか、良かった……。<br>お前が生きていてくれて、本当に良かった……。,1,12,
64,オティヌス,45000701,……、ふん。<br>素直に喜んで良いものかは疑問だがな……。,1,11,
#,,,#【暗転】,,,,
#,,,#【黒一色の世界（黒バック）】,
65,？？？,106000101,――うん。『オティヌス』に執着はないが、この結末では<br>今後に障る。介入するとすればこの辺りかの？,1,10,,
66,？？？,107000101,『オティヌス』は失敗だったわね、『僧正』。,1,10,,
67,僧正,106000101,『ネフテュス』、『魔神』には届いたのじゃから、<br>『オティヌス』をそこまで邪険に扱う事もあるまい。,1,11,
68,？？？,108000101,好き勝手やった『オティヌス』には<br>腹が立ってるよあたしィ☆,1,13,,
