#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある科学の超電磁砲 チャプター20,
#,,,多重能力者,
#,,,#【学園都市・鉄橋】,
#,,,#アニメシーン画像より。疾走する車。,
#,,,#木山、何かに気づく。,
#,,,#急ブレーキする車。,
#,,,#銃を構えるアンチスキル。,
#,,,#アンチスキル部隊、道を塞いでいる。,
#,,,#黄泉川、前へ出て。,
1,黄泉川 愛穂,7000701,木山春生だな。,1,10,
#,,,#アニメシーン画像より。ハンドルにもたれる木山。,
2,木山 春生,41000101,<ruby>警備員</ruby>か……上から命令があった時だけは<br>動きの早いやつらだな。,1,10,
#,,,#アニメシーン画像より。通告する黄泉川。,
3,黄泉川 愛穂,7000701,『<ruby>幻想御手</ruby>』頒布の被疑者として勾留する。<br>直ちに降車せよ。,1,20,
#,,,#アニメシーン画像より。初春、木山に。,
4,初春 飾利,36000101,どうするんです？　年貢の納め時みたいですよ。,1,14,
#,,,#アニメシーン画像より。意味深な木山、口元。,
5,木山 春生,41000101,……『<ruby>幻想御手</ruby>』は人間の脳を使った<br>演算機器を作るためのプログラムだ。,1,10,
6,木山 春生,41000101,だが同時に使用者にある副産物を<br>もたらしてくれるんだよ。,1,10,
#,,,#アニメシーン画像より。嫌な予感の初春。,
7,木山 春生,41000101,面白いものを見せてやろう。,1,12,
#,,,#アニメシーン画像より。木山、車から降りる。,
8,黄泉川 愛穂,7000701,両手を頭の後ろに組んで、その場でうつ伏せになれ。,1,13,
#,,,#アニメシーン画像より。双眼鏡画像、木山。,
#,,,#双眼鏡画像、初春。,
#,,,#双眼鏡を下げる鉄装。,
9,鉄装 綴里,127000101,人質の少女は無事です。,1,13,
10,黄泉川 愛穂,7000701,うん。確保じゃん！,1,20,
#,,,#アニメシーン画像より。隊員、木山に近づく。,
#,,,#木山の目が充血していく。,
#,,,#何かを感じる隊員Ａ。,
11,隊員Ａ,999000101,っ！？,1,10,
#,,,#アニメシーン画像より。押しつけられる銃口。,,,
#,,,#隊員Ａ、仲間に発砲。,,,
#,,,#動揺する隊員ら。,,,
12,隊員Ｂ,999000101,貴様！　一体何を！？,1,10,
13,隊員Ａ,999000101,ち、違う！　俺の意思じゃない！,1,10,
#,,,#アニメシーン画像より。手をあげて能力を使う木山。,
#,,,#怯む黄泉川ら。,
14,黄泉川 愛穂,7000701,バカな！　能力者だと！？,1,15,
#,,,#アニメシーン画像より。ニィと笑う木山。,,,
#,,,#高速道路で爆発、停車するタクシー。,,,
#,,,#ドアから飛び出る御坂。,,,
15,御坂 美琴,4000101,おつりはいいわ！　早くここから逃げてください！,1,20,
#,,,#アニメシーン画像より。電話で話しつつ走る御坂。,
16,御坂 美琴,4000101,黒子っ！　どうなってるの！？,1,20,
#,,,#アニメシーン画像より。動揺している黒子。,
17,白井 黒子,5000102,……木山が<ruby>警備員</ruby>と交戦してますの。,1,13,
#,,,#アニメシーン画像より。監視カメラ映像、木山の能力を使う。,
18,白井 黒子,5000102,それも能力を使って……！,1,13,
19,御坂 美琴,4000101,「彼女、能力者だったの！？」,1,15,
#,,,#アニメシーン画像より。支部の黒子と固法。,
20,固法 美偉,35000101,『<ruby>書庫</ruby>』には木山が能力開発を受けたという<br>記録はないわ。でも……。,1,13,
#,,,#アニメシーン画像より。監視カメラ映像、発砲するアンチスキル。,
#,,,#道路が隆起している。,
#,,,#水流が車に押し寄せる。,
#,,,#懸念する固法。,
21,固法 美偉,35000101,これは明らかに能力だわ。<br>それも複数の能力を使っているとしか……。,1,13,
22,御坂 美琴,4000101,そんなっ！？,1,15,
#,,,#アニメシーン画像より。立入禁止の非常階段入口。,
#,,,#御坂、階段に向かう。,
#,,,#階段を駆け上る御坂。,
23,御坂 美琴,4000101,能力は一人に一つだけ。<br>例外はないはずでしょ！？,1,15,
24,白井 黒子,5000102,「……『<ruby>幻想御手</ruby>』ではないでしょうか」,1,13,
#,,,#アニメシーン画像より。モニターを凝視している黒子。,
25,白井 黒子,5000102,一万人もの能力者をネットワークという名のシナプスで<br>繋いだあのシステムはいわば一つの巨大な脳……！,1,13,
#,,,#アニメシーン画像より。逃げ惑うアンチスキル。,
26,白井 黒子,5000102,もしそれを操れるのなら、人間の脳では<br>ありえない事も起こし得ますの。,1,13,
#,,,#アニメシーン画像より。確信する黒子。,
27,白井 黒子,5000102,この推測が正しいなら、今の木山は<br>実現不可能と言われた幻の存在……。,1,13,
#,,,#アニメシーン画像より。立ち尽くす御坂。,
28,白井 黒子,5000102,『<ruby>多重能力者</ruby>』ですわ……！,1,20,
#,,,#アニメシーン画像より。壊滅状態のアンチスキル。,
#,,,#呆然とする御坂。,
29,御坂 美琴,4000101,<ruby>警備員</ruby>が……全滅……？,1,15,
#,,,#END,












