#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,蹴自販機,
#,,,蹴自販機,
#,,,#【公園・内部Ｃ】,
#,,,#イベント告知動画_再生,
1,御坂 美琴,4001002,今日からお正月を記念して<br>特別な連続ログインボーナスを開始するわよ！,900040001,12,ef_com_00100_002_000_00,
2,御坂 美琴,4001002,期間中にログインすると、毎日、<br>私がこの自販機で『ゲコ太石』の獲得に挑戦するわ。,900040002,10,
3,御坂 美琴,4001002,獲得できるその日の『ゲコ太石』の個数は<br>連続ログインすると一定値まで増えていくの！,,10,
4,御坂 美琴,4001002,その代わり、連続ログインが途切れると獲得個数は<br>最初の個数に戻っちゃうから注意してよね！,900040011,12,
5,御坂 美琴,4001002,連続ログインをたくさん繋げて<br>より多くのゲコ太石を獲得してね！,900040002,12,
6,御坂 美琴,4001002,今日もログインありがとう！<br>連続ログイン<loginbonus_receivedcount>日目よ！,900040001,12,ef_com_00100_002_000_00,
7,御坂 美琴,4001002,さぁ、今日もいくわよー！,,10,
8,御坂 美琴,4001002,ちぇいさ―――っ！！！,,13,
#,,,（ドカーン）,
9,御坂 美琴,4001002,やったわ！　ゲコ太石獲得よ！,900040009,12,ef_com_00100_002_000_00,
#,,,（演出）,
10,御坂 美琴,4001002,明日も忘れずに連続ログインすると<br>ゲコ太石が<loginbonus_getmoney_next>個、獲得できそうよ！,,10,
11,御坂 美琴,4001002,この特別連続ログインボーナスは本日で終了よ！<br>またの機会を待っててね！,900040010,12,ef_com_00100_002_000_00,
#,,,#END,






































































































