#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,
#,,,序列,,,,
#,,,#【研究所・研究室】,
#,,,#アニメシーン画像より。御坂の周り、大量の人形。,
1,御坂 美琴,4002601,数が少なければ撃ち落とせるでしょうけど、<br>これだけあったらどうかしらねっ！,1,13,
#,,,#アニメシーン画像より。麦野、プラズマ発生。,
2,麦野 沈利,11000101,チッ！,1,13,
#,,,#アニメシーン画像より。御坂、ジャンプして避ける。<br>#撃ったポーズの麦野。<br>#壁に張り付く足。<br>#放電する御坂。<br>#人形、一斉に向かう。<br>#迎撃する麦野。<br>#次々と撃破される人形。<br>#目細める麦野。<br>#壁走る御坂。,
3,御坂 美琴,4002601,（見た感じ、アイツの能力は弾幕を張れる<br>タイプじゃない）,1,20,
#,,,#アニメシーン画像より。御坂、アップ。,
4,御坂 美琴,4002601,だったら……！,1,21,
#,,,#アニメシーン画像より。麦野ナメ、人形群。,
5,麦野 沈利,11000101,数で圧倒すれば押し切れるって？,1,11,
#,,,#アニメシーン画像より。ニヤリとする麦野。<br>#！？となる御坂。<br>#ビームにさらされる御坂。,
6,御坂 美琴,4002601,ぐっ！,1,16,
#,,,#アニメシーン画像より。御坂、体起こす。,
7,御坂 美琴,4002601,なっ！？,1,16,
#,,,#アニメシーン画像より。舞うカード。<br>#麦野の目。<br>#麦野、拡散する砲撃。<br>#撃ち落とされていく人形。<br>#！となる御坂。<br>#ぬいぐるみに砲撃。<br>#落ちてくる破片。,
8,麦野 沈利,11000101,『<ruby=シリコンバーン>拡散支援半導体</ruby>』。,1,11,,
#,,,#アニメシーン画像より。カード持つ麦野。,
9,麦野 沈利,11000101,弱点に対策を講じるのは当然だろうが。,1,10,,
#,,,#アニメシーン画像より。対峙する二人。,
10,麦野 沈利,11000101,『アイテム』をナメるなよ？　クソガキィ！,1,13,,
#,,,#アニメシーン画像より。御坂、スパーク。<br>#向かう人形ら。<br>#迫る人形とカード。,
11,麦野 沈利,11000101,フレンダの間抜けのせいで、<br>一手間増えちまったが……。,1,11,
#,,,#アニメシーン画像より。次々と爆発する人形。<br>#片目閉じる麦野。,
12,麦野 沈利,11000101,中坊のアタマじゃ、できてこの程度か。,1,10,
#,,,#アニメシーン画像より。必死な御坂。,
13,麦野 沈利,11000101,ったく、何が第三位だ。,1,11,,
#,,,#アニメシーン画像より。御坂ナメ、撃ち落とされていく人形。,
14,麦野 沈利,11000101,能力研究の応用が生み出す利益が基準なせいで……。,1,11,,
#,,,#アニメシーン画像より。カード投げる麦野。,
15,麦野 沈利,11000101,テメェが三位で、私が四位？,1,10,,
#,,,#アニメシーン画像より。爆発する人形。<br>#手をふる麦野。,
16,麦野 沈利,11000101,ここでテメェをぶち殺せば……！,1,13,,
#,,,#アニメシーン画像より。爆発に煽られる御坂。<br>#麦野ナメ、大爆発。,
17,麦野 沈利,11000101,そんなの関係ねぇって証明できんのかねェ！！,1,13,,
#,,,#END,
