#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,組織頂上決戦　予選導入,
#,,,組織頂上決戦　予選導入,
#,,,#【黒背景】,
1,,,ここではないどこか―。ここは世界の外。,
2,ネフテュス,107000101,状況はどう？　娘々。,901070029,10,ef_com_00100_002_002_00,
3,娘々,108000101,んー。とりあえず、１０２４組までは絞れたかな。,901080005,10,
4,ネフテュス,107000101,じゃあやっと本番ね。,901070002,12,
5,娘々,108000101,そうそう。,901080006,12,
6,娘々,108000101,いよいよ、ここからが本番。<br>予選で上位になった組織だけが残ってるから……,0,12,
7,ネフテュス,107000101,競争がより激しくなるってことね。,901070003,11,ef_com_00100_002_001_00,
8,ネフテュス,107000101,……わたし達の<br>退屈しのぎにはちょうど良いわね。,901070002,12,
9,娘々,108000101,さてと、上位の組織がどこになるのか……,901080001,11,,
10,娘々,108000101,『組織頂上決戦』本戦、いってみよー。,901080002,12,ef_com_00100_002_000_00,
#,,,#END,








































































