#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,キャラ別ストーリー: 浜面 仕上 チャプター03,
#,,,穏やかな時間,
#,,,#【背景：学園都市・路地裏・夕】,
1,麦野 沈利,11000101,ターゲットはこの先の廃ビルね。<br>絹旗とフレンダはついてきて。,1,10,,
2,フレンダ,19000101,はーい。,1,10,
3,絹旗 最愛,18000101,わかりました。,1,10,
4,滝壺 理后,20000101,私は、どうすればいい？,1,10,,
5,麦野 沈利,11000101,滝壺は待機。相手の位置は割れてるから、『<ruby>能力追跡</ruby>』は<br>必要ないよ。体力と『体晶』を温存しといて。,1,11,,
6,滝壺 理后,20000101,うん、わかった。,1,10,
7,麦野 沈利,11000101,そういうことだから、浜面もここで待機。<br>すぐに移動できるようにはしといて。,1,10,
8,浜面 仕上,66000101,え？<br>滝壺も俺と一緒にいるのか？,1,15,ef_com_00100_002_002_00,
9,麦野 沈利,11000101,だからそう言ってるでしょ。<br>ま、すぐ終わるから。,1,11,
10,麦野 沈利,11000101,……一応言っとくけど、<br>妙な真似したら消し炭にするから。,1,16,
11,浜面 仕上,66000101,わ、わかってるよ……！,1,15,ef_com_00100_002_003_00,
12,滝壺 理后,20000101,……。,1,10,
13,浜面 仕上,66000101,…………。,1,14,
14,浜面 仕上,66000101,（き、気まずい……）,1,14,ef_com_00100_002_004_00,
15,浜面 仕上,66000101,（麦野達もおっかねぇけど、滝壺も滝壺で何考えてるか<br>わかんなくてちょっと怖いんだよな……）,1,14,
16,浜面 仕上,66000101,なあ、滝壺。,1,10,
17,滝壺 理后,20000101,なに？,1,10,ef_com_00100_002_002_00,
18,浜面 仕上,66000101,喉とか渇いてねぇか？<br>俺、なんか買ってこようか？,1,12,
19,浜面 仕上,66000101,（と言いつつ、この空間から少しでも<br>離れる作戦なんだが……）,1,11,
20,滝壺 理后,20000101,ううん、大丈夫。,1,12,
21,浜面 仕上,66000101,そ、そうか。,1,12,ef_com_00100_002_003_00,
22,浜面 仕上,66000101,（失敗……！）,1,14,
#,,,#【時間経過】,
23,滝壺 理后,20000101,……。,1,10,,
24,浜面 仕上,66000101,…………あー。滝壺？,1,10,
25,滝壺 理后,20000101,どうしたの？,1,10,ef_com_00100_002_002_00,
26,浜面 仕上,66000101,滝壺は、こう……<br>休みの日とかは、何してんだ？,1,12,
27,滝壺 理后,20000101,特に、何も。,1,11,,
28,浜面 仕上,66000101,そ……そうか。,1,14,ef_com_00100_002_004_00,
29,滝壺 理后,20000101,……………………。,1,10,
