#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: フェス仕様メタ話 チャプター09,
#,,,物語はこれからも,
#,,,#【パーティー会場（仮）】,
1,雲川 芹亜,56000201,二周年パーティーも終わりの時が来たようだけど。<br>名残惜しいが、閉幕とするか。,1,10,,
2,土御門 元春,3000601,にゃー。やっとの思いで閉じ込められた部屋から<br>脱出したってのに、もう終わりとは残念ぜよ。,1,14,,
3,白井 黒子,5000701,まだまだ語りたい事が山ほどありますのに、<br>楽しい時間はあっと言う間ですのね。,1,14,,
4,雲川 芹亜,56000201,私は途中から司会という立場にもなって<br>それなりに楽しませてもらったけど。,1,12,
5,土御門 元春,3000601,みんなは楽しんでくれたかにゃー？<br>みんなの楽しいに貢献できたのなら何よりだぜい。,1,10,
6,白井 黒子,5000701,次こそはっ、次こそはお姉様の魅力を皆様に<br>余すことなくお伝えいたしますのよ！,1,12,
7,雲川 芹亜,56000201,それでは、閉幕の挨拶を主賓の４人にお願いしよう。,1,12,,
#,,,#【暗転】,
8,上条 当麻,1002001,改めて『とある魔術の<ruby=インデックス>禁書目録</ruby> <ruby=イマジナリーフェスト>幻想収束</ruby>』、<br>二周年ありがとう。,1,12,,
9,上条 当麻,1002001,二周年をみんなと一緒に祝えて<br>すげー嬉しいよ。,1,12,ef_com_00100_002_000_00,
10,インデックス,2002101,みんなで作ったたくさんの思い出を振り返れて、<br>とっても楽しかったんだよ。,1,12,,
11,インデックス,2002101,これからも一緒に思い出を作れたら嬉しいかも。,1,10,ef_com_00100_002_000_00,
12,食蜂 操祈,10001201,これから先も『<ruby=イマジナリーフェスト>幻想収束</ruby>』は続いていくわぁ。<br>だけど、そのためには多くの応援が必要ねぇ。,1,22,,
13,食蜂 操祈,10001201,まだまだ一緒に盛り上がってくれると嬉しいわぁ。<br>これからも、よろしくお願いするんダゾ☆,1,17,ef_com_00100_002_000_00,
14,御坂 美琴,4002501,今日みたいにみんなで盛り上がれるのも、これから先の<br>未来に向かえるのも、たくさんの応援があったからこそ。,1,10,,
15,御坂 美琴,4002501,その応援に応えられるように、私達も全力で行くわねっ。,1,12,ef_com_00100_002_000_00,
16,上条 当麻,1002001,どこまで行けるかは俺達にも分からない。<br>けど、これからも突っ走って行くから期待しててくれ！,1,12,,
17,雲川 芹亜,56000201,ふふ、なかなかの挨拶だったじゃないか。,1,12,,
18,白井 黒子,5000701,それでは以上をもちまして、<br>二周年パーティーを閉幕いたしますの。,1,12,
19,土御門 元春,3000601,お付き合いありがとうだにゃー！　また会おうぜい！,1,12,ef_com_00100_002_000_00,
#,,,#【場面転換】,
#,,,#【聖ジョージ大聖堂・室内ライト】,
20,アレイスター,14000101,「終わったか」,1,10,
21,ローラ,26000101,随分と奇天烈な宴を開きたりけるのよ。<br>なかなかに興味深くありけるかしら。,1,10,,
22,アレイスター,14000101,「ふむ。君も参加したかったのか？」,1,10,,
23,ローラ,26000101,そ、そのような事はなきにつきよ。<br>私ほどの客人を招きたるには物足りざるというもの。,1,15,
24,ローラ,26000101,しかし、祝宴なりければ挨拶の一つも<br>必要だったと思うのだけれど、統括理事長アレイスター？,1,11,
25,アレイスター,14000101,「元々この姿で人前に出る気はない。さらに言えば、<br>あの程度の些事に関わる必要もないのでな」,1,21,
26,ローラ,26000101,<ruby=こちら>魔術</ruby>側の存在も混ざりたりけるというのに、<br>何とも注意が足りぬわね貴様。,1,13,,
27,アレイスター,14000101,「誰にどのような思惑があろうが、気にするまでもない。<br>私が何の対処もしていないとでも？」,1,20,
28,ローラ,26000101,くっくっ、慢心とは世にも恐ろしき物なりけるのよ。<br>自慢の牙城が崩れぬよう忠告をしてやりけるわ。,1,12,
29,アレイスター,14000101,「……」,1,20,
30,アレイスター,14000101,「しかし、その変な日本語はもう直すつもりがないのか？<br>我々を挑発する意図があるのなら効果は十分だが」,1,21,
31,ローラ,26000101,き、貴様はまた馬鹿にしてっ……！<br>本気を出したればすぐにでも完璧に話せたるわよ！,1,13,ef_com_00100_002_003_00,
32,アレイスター,14000101,「無理だろう。<br>断言するが、何があろうと君の言葉遣いは直らない」,1,10,
33,ローラ,26000101,なっ、なっ。この……ッ！<br>その言葉、いつか後悔させたるにつきよ！！,1,15,ef_com_00100_002_005_00,
#,,,#END,












































































































































