#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: アラビアンナイト チャプター07,
#,,,最後の試練,,,,
#,,,#【聖ピエトロ広場（夜）】,
1,御坂 美琴,4003701,……よし、いよいよこれが最後の試練ね。,900040006,10,
2,白井 黒子,5001901,第一の試練は『合言葉』、第二の試練は『舟選び』。,900050004,10,
3,白井 黒子,5001901,どれもアラビアンナイトにちなんだものでしたけど<br>最後は一体どのような試練が来るのやら。,0,10,
4,佐天 涙子,37001601,どんなのが来たって、あたしたちなら大丈夫ですよ！,900370010,12,ef_com_00100_002_000_00,
5,初春 飾利,36001301,そうですね。せっかくここまで来たんですし<br>クリア報酬のご褒美をしっかり手に入れて帰りましょう！,900360005,12,
6,固法 美偉,35000101,――ふふっ、みんな気合いは十分ね。,900350002,10,,
7,御坂 美琴,4003701,え、この声って……？,900040017,15,ef_com_00100_002_001_00,
#,,,#SE（歩き寄る足音）,
8,固法 美偉,35000101,よくここまで来たわね。<br>ようこそ『最後の試練』へ！,900350001,12,,
9,御坂 美琴,4003701,やっぱり、固法先輩……！,900040030,15,
10,白井 黒子,5001901,固法先輩もフェスタの参加者だったんですの？<br>驚きましたわ。,900050030,15,ef_com_00100_002_001_00,
11,固法 美偉,35000101,友達からの紹介で手伝うことになっちゃってね。<br>そういうわけで、最後の試練は私と碧美の担当よ。,900350006,10,
12,柳迫 碧美,163000107,よろしくね。,901630001,12,
13,佐天 涙子,37001601,よろしくお願いしまーす！,900370001,12,
14,佐天 涙子,37001601,それで、ずっと気になってたんですけど。<br>先輩たちの後ろにいる大量の清掃ロボットは一体……？,900370003,15,ef_com_00100_002_002_00,
15,白井 黒子,5001901,すごい数ですわね、いったい何十体いるんですの……？,900050003,15,ef_com_00100_002_004_00,
16,固法 美偉,35000101,ああ、これね。<br>もちろん、最後の試練に関係あるわよ。,900350005,10,
17,柳迫 碧美,163000107,それじゃあ早速、試練の内容について説明するわね。,901630029,10,
18,柳迫 碧美,163000107,最後の試練は『アリババと四〇人の盗賊』がモチーフの<br>『盗賊の目を盗んでお宝をゲットしようゲーム！』よ。,0,10,
19,御坂 美琴,4003701,盗賊の目を盗んでお宝をゲットしようゲーム……？,900040017,15,ef_com_00100_002_002_00,
20,白井 黒子,5001901,一応お聞きしますけど、なんなんですのそれ……？,900050029,14,ef_com_00100_002_002_00,
21,固法 美偉,35000101,このフロアの中央に設置してある宝箱を、<br>今からみんなには、手に入れてもらうんだけど……。,900350006,10,
22,固法 美偉,35000101,そこで、この清掃ロボットたちの出番よ。,0,10,
23,柳迫 碧美,163000107,ここにある四〇体の清掃ロボットは『盗賊役』なの。<br>あなたたちがお宝を奪いに来たと思って追い回すから、,901630006,10,
24,柳迫 碧美,163000107,ロボットに触れないよう逃げ回りながら、<br>中央の宝箱を目指してね。,0,10,
25,柳迫 碧美,163000107,ロボットに捕まらずに全員が宝箱に辿り着けたら<br>ゲームクリアとなるわ。,901630002,12,
26,佐天 涙子,37001601,四〇体のロボットに追われながら<br>触れないように逃げ回る……？,900370017,15,ef_com_00100_002_004_00,
27,盗賊役ロボット,97000106,――――！！,,10,,
28,佐天 涙子,37001601,あれを全部避けるのって、流石に難しくないですか……？,900370018,14,ef_com_00100_002_006_00,
29,白井 黒子,5001901,ですわね。<br>当然、能力の使用も禁止でしょうし。,900050015,14,
30,固法 美偉,35000101,確かに難易度は結構高いと思うわ。<br>実際、殆どの参加者がクリアできずにリタイアしてるし。,900350005,10,
31,固法 美偉,35000101,でも、あなたたちなら<br>きっと何とかなるんじゃないかしら？,0,10,
32,固法 美偉,35000101,特に白井さんと初春さんには、<br><ruby>風紀委員</ruby>の先輩としても期待しているわよ。,900350002,12,,
33,白井 黒子,5001901,またそんなことを……。,900050018,14,ef_com_00100_002_006_00,
34,初春 飾利,36001301,……でも、先輩にそう言われてしまったら、<br>簡単にリタイアするわけにはいきませんよね。,900360025,13,
35,初春 飾利,36001301,では、ちょっとだけ待ってもらえますか？,0,13,
#,,,#SE（端末の打鍵音）,,,,
36,佐天 涙子,37001601,初春……？,900370019,15,ef_com_00100_002_002_00,
37,初春 飾利,36001301,試練に挑む前に、<br>清掃ロボットの解析を行ってみようかと。,900360005,13,
38,初春 飾利,36001301,先程から見ている限り、ロボットたちの動きには<br>一定の法則がありそうなので。,0,13,
#,,,#END,



























































































