#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,7巻 チャプター14,
#,,,囮作戦再び,,,
#,,,#VS天草式十字凄教徒,
#,,,#アニメシーン画像より。地面に剣を振り下ろす教徒。,
#,,,#続々と現れる教徒たち。,
#,,,#慄く上条。,
#,,,#何かを投げるステイル。,
2,ステイル,24000101,上条当麻！　君にやる！,1,10,
#,,,#アニメシーン画像より。受け取ったモノを見る上条。,
3,上条 当麻,1000101,これは……？,1,10,
#,,,#アニメシーン画像より。ステイルのアップ。,
4,ステイル,24000101,死にたくなければ肌身離さず持っていろ。,1,11,
#,,,#アニメシーン画像より。教徒の突きを避ける上条。,
5,上条 当麻,1000101,え？　うわっ！？,1,15,
#,,,#アニメシーン画像より。身を乗り出すインデックス。,
#,,,#肩をつかんで止めるステイル。,
6,インデックス,2000101,とうま！,1,15,
#,,,#アニメシーン画像より。飛び上がって斬りかかる教徒。,
#,,,#ステイルとインデックス、揺らめいて消える。,
#,,,#上条のアップ。,
7,上条 当麻,1000101,ステイル！　インデックス！,1,20,
#,,,#アニメシーン画像より。上条を取り囲む教徒たち。,
8,上条 当麻,1000101,って、逃げるなら合図とか決めとかねーか普通。,1,16,
#,,,#アニメシーン画像より。一目散に逃げ出す上条。,
9,上条 当麻,1000101,結局また囮かよ～～～っ！,1,21,
#,,,#END,
























































