#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: とある科学の一方通行SS チャプター1,
#,,,弟子入り志願,
#,,,#【黒バック】,
1,エステル,92000101,――私は……弱い。,900920015,14,
2,エステル,92000101,私はいつも迷い、戸惑い、失敗を繰り返してしまう。,0,14,
3,エステル,92000101,『彼女』がああなってしまったのも、<br>今思えば私の弱さが招いた事かもしれない。,0,14,
4,エステル,92000101,『蛭魅』――……。,0,14,
#,,,#【学園都市・建設中のビル】,
5,エステル,92000101,<ruby>一方通行</ruby>、またあなたに助けられてしまった。<br>改めて礼を言おう。,900920001,20,,
6,エステル,92000101,ほら、禍斗も。,900920005,10,
7,禍斗,98000101,<ruby>ご主人様</ruby>の命令を実行します。<br><ruby>一方通行</ruby>に礼を言います。,900980003,10,,
8,エステルたち,,「助けてくれてありがとうございました！」,0,10,,
9,一方通行,13001001,チッ……こンなのただのゴミ掃除のついでだ。<br>礼なンか言ってンじゃねェ。,900130014,22,,
10,エステル,92000101,……あなたは本当に強いな。,900920010,11,
11,エステル,92000101,不思議な力を使うが、何より心が強い。<br>揺るがない。,0,11,
12,エステル,92000101,私もいつかそんな風になりたい。,0,10,
13,エステル,92000101,あ……そうか！,900920011,10,ef_com_00100_002_001_00,
14,エステル,92000101,私を<ruby>一方通行</ruby>の弟子にしてくれないか！？,900920004,12,,
15,一方通行,13001001,でッ……弟子だァ！？,900130030,13,
#,,,#【公園・全景】,
16,エステル,92000101,頼む！　この通りだ、<ruby>一方通行</ruby>！<br>私を弟子にしてくれ！,900920028,10,,
17,一方通行,13001001,…………。,0,23,
#,,,#【学園都市・駅前】,
18,エステル,92000101,本当に信頼する師に就かなければ、<br>学べないものの方が多いのだ！,900920029,10,
19,一方通行,13001001,…………。,0,23,
#,,,#【学園都市・路上】,
20,エステル,92000101,むむむ……禍斗！<br>お前も一緒に頼んでくれ！,900920026,10,
21,禍斗,98000101,承知しました。<ruby>ご主人様</ruby>の命令を実行します。<br><ruby>一方通行</ruby>に<ruby>ご主人様</ruby>の師匠になるよう要請します。,900980003,10,,
22,エステル,92000101,デシデシデシデシデシデシデシデシ！！,900920011,12,ef_com_00100_002_007_00,
23,禍斗,98000101,シショーシショーシショーシショーシショー。,900980011,10,ef_com_00100_002_007_00,
24,一方通行,13001001,うるせェ！！！<br>しつけェぞ、オマエら！,900130028,13,ef_com_00100_002_005_00,
25,エステル,92000101,弟子にしてくれるのか？<br>私は師匠には尽くすタイプだぞ！,900920009,12,ef_com_00100_002_000_00,
26,一方通行,13001001,しねェつってンだろォが。<br>勝手に話を進めンなボケ。,900130018,22,
27,一方通行,13001001,俺はただの悪党だ。<br>師匠なンてガラじゃねェンだよ。,900130029,23,
28,一方通行,13001001,俺に付きまとうな。,0,11,
29,エステル,92000101,<ruby>一方通行</ruby>……。,900920015,14,,
#,,,#【ファミレス・店内】,
30,打ち止め,22000101,ドリンクバー♪　ドリンクバー♪<br>ってミサカはミサカは無邪気に浮かれてみたり！,900220011,20,ef_com_00100_002_000_00,
31,エステル,92000101,突然呼び出してすまない、<ruby>打ち止め</ruby>。<br>実は相談したい事があるんだ。,900920013,20,,
32,打ち止め,22000101,相談～？　<br>ってミサカはミサカは首を傾げてみる。,900220004,10,ef_com_00100_002_002_00,
33,エステル,92000101,ああ、<ruby>打ち止め</ruby>だけが頼りなんだ。,900920004,10,,
34,打ち止め,22000101,へへ～、そう言われると悪い気はしないな、<br>ってミサカはミサカは照れ隠しにジュースを飲んでみる。,900220002,21,ef_com_00100_002_000_00,
35,エステル,92000101,教えてくれ、<ruby>打ち止め</ruby>。,900920001,11,,
36,エステル,92000101,<ruby>一方通行</ruby>に好かれるにはどうすれば良いだろうか？,900920005,17,ef_com_00100_002_002_00,
37,打ち止め,22000101,ぶーーーっ！？　ってミサカはミサカは飲んでいた<br>ジュースを盛大に吹き出してみたり！？,900220030,17,
#,,,#END,




































































































