#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,05章 チャプター25,
#,,,間違えた選択,
#,,,VSアンチスキル,
#,,,#【学園都市・路上】,
#,,,#アニメシーン画像より。停まっている天井の車。<br>#車内、苛立つ天井。,
1,天井 亜雄,68000101,くそっ……このままではおしまいだ！,1,14,
#,,,#アニメシーン画像より。助手席には打ち止めが。<br>#ぐったりした打ち止めのアップ。<br>#PCの画面のアップ。,
2,打ち止め,22000701,はぁ……はぁ……はぁ……。,1,16,
#,,,#アニメシーン画像より。打ち止めを見つめる天井。,
3,天井 亜雄,68000101,頼む……あと少しでいい。<br>ウイルス発動まで保ってくれ！,1,14,
#,,,#アニメシーン画像より。突然の足音に驚く天井。<br>#サイドミラーに一方通行が写っている。,,,
4,天井 亜雄,68000101,――ッ！？,1,15,
#,,,#アニメシーン画像より。車に向かって歩いてくる一方通行。<br>#一方通行の顔のアップ。<br>#慌てた天井、車のエンジンをつける。,
5,天井 亜雄,68000101,い、ひっ……！,1,15,
#,,,#アニメシーン画像より。天井、アクセルを踏み込む。<br>#回転するタイヤ。<br>#車がターンし、一方通行に突進する。<br>#運転席の天井のアップ。<br>#笑う一方通行。<br>#一方通行、車のベクトルを変換し、車が半壊する。　,
#,,,#END,



































































