#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,
#,,,メイン: とある魔術の禁書目録 チャプター18,
#,,,熱膨張,,,
#,,,#【大型旅客機・貨物室】,
#,,,#アニメシーン画像より。貨物室に潜むエーカー。<br>#腕時計を見るエーカー。,
1,エーカー,999000101,『交渉』は失敗か……。,1,10,
#,,,#アニメシーン画像より。手榴弾。<br>#つぶやくエーカー。,
2,エーカー,999000101,最悪でも、この機だけは落とす。,1,10,
#,,,#アニメシーン画像より。鳴る天井のダクト。,,,
#,,,#アニメシーン画像より。銃を構えるエーカー。<br>#ダクト、何も起きない。<br>#構えたままのエーカー。<br>#立ち上がるエーカー。,
#,,,#アニメシーン画像より。再び鳴るダクト。,,,
3,エーカー,999000101,……まさか、本気で？<br>奇襲のつもりか……？,1,10,
#,,,#アニメシーン画像より。発砲するエーカー。,,,
#,,,#アニメシーン画像より。穴から液体が流れる。<br>#液体に？となるエーカー。,
4,エーカー,999000101,ん？,1,10,
#,,,#アニメシーン画像より。嗅ぐエーカー。<br>#眉をひそめるエーカー。,
5,エーカー,999000101,……紅茶？,1,10,
#,,,#アニメシーン画像より。いつの間にかいる上条。,
6,上条 当麻,1000501,よう、テロリスト。,1,12,
#,,,#アニメシーン画像より。ニッとする上条。,
7,上条 当麻,1000501,熱膨張って知ってるか？,1,12,
#,,,#アニメシーン画像より。ハッとするエーカー。,
8,エーカー,999000101,！？,1,10,
#,,,#アニメシーン画像より。バケツを投げる上条。<br>#エーカーに当たるバケツ。<br>#熱い液体を浴びるエーカー。,
9,エーカー,999000101,ぐああああっ！？,1,10,
#,,,#アニメシーン画像より。突進する上条。,
10,上条 当麻,1000501,うおおおおっ！,1,10,
#,,,#アニメシーン画像より。エーカーの手から銃が離れる。<br>#床に転がる銃。<br>#揉み合う二人。<br>#コンテナに叩きつけられる上条。<br>#手榴弾を構えるエーカー。<br>#！となる上条。<br>#にらみ合う二人。,
11,エーカー,999000101,……この機は、落とす！,1,10,
#,,,#アニメシーン画像より。話すエーカー。,
12,エーカー,999000101,ユーロトンネルの爆破によって<br>我々フランスは多大な損害を被った！,1,10,
#,,,#アニメシーン画像より。聞いている上条。,
13,エーカー,999000101,だからこそ、ヤツらにも同じ分だけ財を失ってもらう。<br>陸路に続いて、空路も封じる形でな……ッ！！,1,10,
#,,,#アニメシーン画像より。言い返す上条。,
14,上条 当麻,1000501,イギリスが悪いとか、フランスが悪いとか、<br>いがみ合う理由なんて、本当にあるのかよ！,1,20,
#,,,#アニメシーン画像より。コンテナ。,
15,上条 当麻,1000501,ここにあるコンテナの中身は、普通のご飯を<br>食べられない人達のための<ruby=オートミール>流動食</ruby>なんだろ？,1,20,
16,上条 当麻,1000501,フランスの食品会社の人達が作って、イギリスの人達を<br>助けるために届けられるはずの荷物なんだ！！,1,20,
#,,,#アニメシーン画像より。叫ぶ上条。,
17,上条 当麻,1000501,イギリスとフランスの関係って<br>そういうものなんじゃねぇのかよ！,1,20,
#,,,#アニメシーン画像より。エーカー、ピンに手をかける。,
18,エーカー,999000101,確かに、イギリス国民の全てが悪いのではないかも<br>知れないが、どこにでも馬鹿はいる。,1,10,
19,エーカー,999000101,善良な民衆の中に混じっているからと言って、<br>その馬鹿を見逃してやるつもりはない。,1,10,
#,,,#アニメシーン画像より。叫ぶ上条。,
20,上条 当麻,1000501,やめろ！！,1,13,
#,,,#アニメシーン画像より。ピンを抜こうとするエーカー。,
21,エーカー,999000101,アハハハ……！,1,10,
#,,,#アニメシーン画像より。！となる上条。,
22,？？？,999000101,「まったく、相変わらずの素人だね。<br>君は殺す事を迷うから、周りまで危険にさらすんだよ」,1,20,
#,,,#END,
































































