#ID,名称,CharaID,メッセージ（全角26文字x2行）,ボイスID,表情差分,エモーション,
#,,,ストーリーイベント: 五和と神裂のバレンタイン チャプター5,
#,,,砕かれた想い,
#,,,#【公園・全景・昼】,
1,御坂 美琴,4000202,ホント……黒子ったら消える時もあっという間ね。<br>ん？　どうかしたの？,900040029,15,ef_com_00100_002_002_00,
2,上条 当麻,1000501,そこにいるの……神裂じゃないか？　五和も？<br>コソコソ何してるんだよ。,900010004,10,ef_com_00100_002_001_00,
#,,,#【公園・内部B・昼】,
3,神裂 火織,25000201,ぐ、偶然、通りかかったら、聞き慣れた声がしたので<br>……え、ええ、それだけです。,900250017,20,ef_com_00100_002_003_00,
4,五和,30000201,<ruby>女教皇様</ruby>……それを渡すには良い機会ではありませんか？<br>なのにどうして背中に隠したり……。,900300029,14,ef_com_00100_002_006_00,
5,五和,30000201,あんなに一生懸命選んだチョコなのに<br>渡さないつもりなのですか？,0,14,
6,神裂 火織,25000201,こ、この状況で渡せると思いますか？,900250022,14,
7,御坂 美琴,4000202,ねぇ。ふたりして何をこそこそ話してるのか、<br>わかんないけど――。,900040029,10,
8,御坂 美琴,4000202,私とコイツとはなんでもないし、<br>余計な気を回さなくていいからね。,0,10,
9,神裂 火織,25000201,べ、べつに……気を回してなどいません。<br>ただ、その……タイミング、と言いますか……。,900250017,20,ef_com_00100_002_003_00,
10,インデックス,2000101,……待って！　魔力の塊が近づいて……<br>とうま！　みんなも伏せるんだよ！,900020024,20,ef_com_00100_002_001_00,
11,上条 当麻,1000501,この爆発は……魔術か！？,900010025,20,,
12,黒服,508000106,……ようやく見つけたぞ、小娘。<br>おとなしく『箱』を返してもらおうか！,905080026,13,
13,五和,30000201,あの男の人……どこかで見た記憶が……<br>あっ、もしかしてバス停でぶつかった人？,900300030,15,ef_com_00100_002_001_00,
14,黒服,508000106,よくも俺の『箱』をすり替えてくれたな。<br>……こんなもの、こうしてやるっ！,905080026,13,,
15,上条 当麻,1000501,チョコ……？,900010030,15,ef_com_00100_002_001_00,
16,インデックス,2000101,あーっ、チョコを投げつけたりしたら、<br>もったいないんだよ！,900020021,15,ef_com_00100_002_003_00,
17,神裂 火織,25000201,あれは私が選んだチョコ……で、では今この手に<br>持っているものは……？,900250030,15,ef_com_00100_002_002_00,
18,黒服,508000106,……やはり持っていたか！,905080026,13,
19,インデックス,2000101,ちょっと見せて。この箱を包んでいるのは……<br>魔力を外にもらさないための封印の術式だね。,900020029,20,
20,五和,30000201,術式……？　てっきりこういうラッピングなのだと<br>思っていました……。,900300030,15,
21,黒服,508000106,魔力をたどられないよう苦心して、<br>ようやく持ち出したのに日本ですり替えられるとは……。,905080021,16,
22,五和,30000201,私たちはすり替えてなんかいません！　でも……<br>どうしてスーツケースの中身が入れ替わったんでしょう。,900300018,14,ef_com_00100_002_002_00,
23,五和,30000201,もしかして……バス停でぶつかって……言い争ってた時？<br>あの時、スーツケースを取り違えてしまった……？,0,15,ef_com_00100_002_001_00,
24,神裂 火織,25000201,そういうことですか……。<br>確かにちょうどバスが来て、あわてていましたからね。,900250003,11,
25,黒服,508000106,まったく……ホテルでスーツケースを開けてみたら、<br>出てきたのはチョコとおかしなメイド服だ！,905080026,16,ef_com_00100_002_006_00,
26,神裂 火織,25000201,メイド服……私はそんなものを入れた覚えはありません。<br>……五和、どうかしたのですか？,900250030,15,ef_com_00100_002_002_00,
27,五和,30000201,あの……そ、それは……万が一の時のために建宮さんが、<br><ruby>女教皇様</ruby>の荷物にこっそり入れておけ、と……。,900300029,17,ef_com_00100_002_003_00,
28,神裂 火織,25000201,な、なんということを……！<br>あ、あんなもの……き、着るわけがないでしょう！,900250017,20,ef_com_00100_002_003_00,
29,黒服,508000106,さぁ、話はここまでだ。さっさとその箱を<br>渡さないと……痛い目をみるぞ。,905080011,13,
30,上条 当麻,1000501,なんだ……！？　あいつ、懐から<br>札みたいなものを取り出したぞ。,900010030,15,
#,,,#END,





























































