#ID,名称,CharaID,メッセージ,ボイスID,表情差分,エモーション,
#,,,イギリス清教-必要悪の教会 Chapter8,
#,,,無理難題,,,,
#,,,#学園都市・路地裏・夕,
1,神裂 火織,25000101,はあ、はあっ……、やっと追いつきました！<br>ステイル、土御門！　もうやめてください！,900250018,16,ef_com_00100_002_004_00,
2,ステイル,24000101,それはそいつに言ってくれ！　いいや、無駄か。<br>すでに言語機能を失っているようだからね！！,900240007,14,
3,土御門 元春,3000701,グオオオオオオオオーーッ！！！,900030011,15,ef_com_00100_002_005_00,
4,神裂 火織,25000101,こ、こんなのどうすればいいんですか！？,900250023,15,
5,ステイル,24000101,やむを得ない……。<br>こんな提案をするのは癪だが、神裂、頼みがある。,900240013,11,ef_com_00100_002_006_00,
6,神裂 火織,25000101,策があるのですね！？<br>ここで土御門を止められるなら何だってします！,900250003,22,ef_com_00100_002_001_00,
7,ステイル,24000101,そうか。では――。<br>わかったか？　これで奴を止められるはずだ。,900240023,10,
8,神裂 火織,25000101,――！？<br>ほ、本当にそれを私にやらせる気ですか！？,900250017,15,ef_com_00100_002_003_00,
9,ステイル,24000101,ああ。現状では君にしか頼めない。,900240005,11,
10,神裂 火織,25000101,だからといってそんな、<br>そんな恥ずかしいことできませんよ！！,900250023,20,ef_com_00100_002_003_00,
11,土御門 元春,3000701,フオオオオオオオオーーーッ！！！,900030011,15,ef_com_00100_002_005_00,
12,神裂 火織,25000101,つ、土御門……もはや理性まで失って……。<br>わかりました。や、やらせていただきます！！,900250006,17,
13,ステイル,24000101,そうか。僕は本物を知っているからアドバイスだ。<br>うやうやしく、かつ丁寧に、そして優しげに言うんだ。,900240006,12,
14,神裂 火織,25000101,注文が多くはありませんか！？,900250017,20,ef_com_00100_002_003_00,
15,ステイル,24000101,そう感じてしまうようではダメだ！<br>いいから早くするんだ！　手遅れになる前に！,900240007,13,
16,神裂 火織,25000101,わ、わかりました！<br>――では、参ります！！,900250006,17,
17,神裂 火織,25000101,お、おやめください、ご主人様！<br>その昂ったお気持ち、どうかお鎮めくださいませ！！,900250013,20,,
18,土御門 元春,3000701,…………………。,0,11,
19,ステイル,24000101,動きが止まった！！　成功したのか！？,900240009,15,
20,神裂 火織,25000101,いえ、待ってください！　様子がおかしいです！,900250020,14,ef_com_00100_002_001_00,
21,土御門 元春,3000701,……ふざけるな！！<br>舞夏の足元、いや一細胞にも及ばんわ未熟者め！！,900030021,13,ef_com_00100_002_005_00,
22,神裂 火織,25000101,正気には戻りましたが先程より力が増していませんか！？,900250023,15,ef_com_00100_002_003_00,
23,ステイル,24000101,やはり君ではダメだったか。<br>もう少し包容力のある女性でなければ……。,900240015,14,ef_com_00100_002_004_00,
24,神裂 火織,25000101,なら初めから頼まないでください！！,900250018,13,ef_com_00100_002_005_00,
25,土御門 元春,3000701,そうだ！　依頼した奴の方がより罪深い！,900030005,11,
26,ステイル,24000101,ぐうっ！！<br>一撃が、鋭く、そして重くなっている……！？,900240027,16,ef_com_00100_002_003_00,
27,土御門 元春,3000701,未熟者めがっ！　ただのコスプレメイドが！<br>本場のメイドの模倣をするなど片腹痛いっ！,900030012,13,ef_com_00100_002_005_00,
28,神裂 火織,25000101,（そ、そこまで酷かったのですか！？）,900250027,15,
29,土御門 元春,3000701,コスプレメイドにはコスプレメイドの<br>素晴らしさがあるのがわからんのかステイル！！,900030021,15,ef_com_00100_002_005_00,
30,ステイル,24000101,知るかっ！！　灰は灰に――塵は塵に――,900240024,13,,
31,ステイル,24000101,――吸血殺しの紅十字！！,900240021,13,,
32,土御門 元春,3000701,ぐおぅ……っ！！！<br>アヂヂッ！！　萌えるっ！　いや燃える！！,900030027,16,ef_com_00100_002_003_00,
33,神裂 火織,25000101,む、何か、土御門のポケットから落ちて……？,900250024,10,ef_com_00100_002_001_00,
34,神裂 火織,25000101,これは、ラミネート加工のカード？,900250020,14,ef_com_00100_002_002_00,
35,ステイル,24000101,くっ！　ここでは攻め切れないか……っ！,900240025,16,,
36,土御門 元春,3000701,逃がさんっ！！！,900030007,13,,
37,神裂 火織,25000101,……って、二人ともっ！！<br>これ以上暴れて騒ぎを大きくしないでくださいーー！,900250023,21,ef_com_00100_002_003_00,
#,,,#END,




