#command,param1,param2,param3,param4,
#,
print,御坂妹 チャプター07,
control,1,
bgm,stop,
stage,7002002,,,,
bgm,play,30010001,,,
chara,504000106,不良A,13,
chara,516000106,不良B,13,
chara,21000101,御坂妹,10,
chara,1000101,上条 当麻,21,
place,御坂妹,
+御坂妹.fade,out,0.1,
+上条 当麻.fade,out,0.1,
+不良A.fade,out,0.1,
+不良B.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
御坂妹.fade,in,0.5,
+talk,1,御坂妹,,,
+talk,show,1,
talk,2,？？？,,,
talk,3,御坂妹,,,
talk,4,御坂妹,,,
fade,out,0.5,#000000,0,
+talk,show,0,
御坂妹.fade,out,0.1,
御坂妹.facial,11,
+上条 当麻.facial,21,
+不良A.facial,20,
+不良B.facial,13,
stage,7004002,,,,
place,御坂妹,不良A,上条 当麻,不良B,
bgm,play,30010010,,,
wait,0.5,
fade,in,0.5,#000000,0,
不良A.fade,in,0.5,
+talk,5,不良A,,,
+talk,show,1,
不良B.fade,in,0.5,
+talk,6,不良B,,,
上条 当麻.fade,in,0.5,
+talk,7,上条 当麻,,,
talk,8,不良A,,,
talk,9,不良B,,,
talk,10,上条 当麻,,,
御坂妹.fade,in,0.5,
+talk,11,御坂妹,,,
talk,12,上条 当麻,,,
talk,13,御坂妹,,,
talk,14,不良A,,,
talk,15,不良B,,,
talk,16,上条 当麻,,,
talk,17,上条 当麻,,,
talk,18,御坂妹,,,
talk,19,御坂妹,,,
talk,20,上条 当麻,,,
talk,21,不良A,,,
talk,22,御坂妹,,,
talk,23,不良A,,,
talk,24,御坂妹,,,
talk,25,不良A,,,
talk,26,上条 当麻,,,
talk,27,御坂妹,,,
talk,28,不良A,,,
+se,play,0300700000020,,,
+不良A.shake,"(0.10,0)","(10,0)",0.5,
talk,29,御坂妹,,,
talk,30,不良B,,,
talk,31,御坂妹,,,
talk,32,不良B,,,
+se,play,0300700000020,,,
+不良B.shake,"(0.10,0)","(10,0)",0.5,
talk,33,不良A,,,
talk,34,御坂妹,,,
fade,out,1.5,#000000,0,
+talk,show,0,
御坂妹.fade,out,0.1,
+上条 当麻.fade,out,0.1,
+不良A.fade,out,0.1,
+不良B.fade,out,0.1,
御坂妹.facial,10,
+上条 当麻.facial,21,
+不良A.facial,16,
stage,7004002,,,,
place,不良A,御坂妹,上条 当麻,
bgm,play,30010004,,,
wait,0.5,
fade,in,1.5,#000000,0,
御坂妹.fade,in,0.5,
+talk,35,御坂妹,,,
+talk,show,1,
上条 当麻.fade,in,0.5,
+talk,36,上条 当麻,,,
talk,37,御坂妹,,,
不良A.fade,in,0.5,
+talk,38,不良A,,,
talk,39,上条 当麻,,,
talk,40,御坂妹,,,
bgm,play,30010020,,,
talk,41,不良A,,,
talk,42,上条 当麻,,,
上条 当麻.move,2,1,0.5,
+御坂妹.move,1,2,0.5,
+se,play,0300200000580,,,
talk,43,御坂妹,,,
talk,44,不良A,,,
talk,45,上条 当麻,,,
+se,play,0300700000020,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",0.5,
talk,46,御坂妹,,,
talk,47,上条 当麻,,,
talk,48,不良A,,,
御坂妹.move,2,1,1,
+上条 当麻.move,1,2,1,
talk,49,御坂妹,,,
talk,50,不良A,,,
talk,51,御坂妹,,,
talk,52,不良A,,,
talk,53,御坂妹,,,
screen.effect,ef_com_00000_002_007_00,"(0,0)",1,0,
+se,play,0300200000200,,,
talk,54,不良A,,,
不良A.fade,out,0.1,
screen.effect,stop,
talk,55,御坂妹,,,
bgm,play,30010022,,,
talk,56,御坂妹,,,
talk,57,上条 当麻,,,
talk,58,御坂妹,,,
talk,59,御坂妹,,,
talk,60,御坂妹,,,
talk,61,御坂妹,,,
talk,62,上条 当麻,,,
talk,63,御坂妹,,,
talk,64,御坂妹,,,
talk,65,御坂妹,,,
talk,66,上条 当麻,,,
talk,67,御坂妹,,,
talk,68,御坂妹,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








