#command,param1,param2,param3,param4,
#,
print,魔術サイドストーリー Chapter2,
control,1,
bgm,stop,
stage,007003003,,,,
bgm,play,30010010,1,,
chara,24000101,ステイル,16,
chara,34000101,サーシャ,11,
place,ステイル,空白,サーシャ,
+ステイル.fade,out,0.1,
+サーシャ.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
サーシャ.fade,in,0.5,
+talk,1,サーシャ,,,
+talk,show,1,
ステイル.fade,in,0.5,
+talk,2,ステイル,,,
talk,3,ステイル,,,
talk,4,サーシャ,,,
talk,5,サーシャ,,,
talk,6,サーシャ,,,
talk,7,ステイル,,,
talk,8,サーシャ,,,
talk,9,サーシャ,,,
talk,10,ステイル,,,
talk,11,ステイル,,,
talk,12,サーシャ,,,
talk,13,ステイル,,,
talk,14,ステイル,,,
talk,15,サーシャ,,,
talk,16,サーシャ,,,
talk,17,サーシャ,,,
talk,18,ステイル,,,
talk,19,サーシャ,,,
talk,20,ステイル,,,
talk,21,サーシャ,,,
talk,22,サーシャ,,,
talk,23,サーシャ,,,
talk,24,ステイル,,,
talk,25,サーシャ,,,
talk,26,サーシャ,,,
talk,27,サーシャ,,,
talk,28,ステイル,,,
talk,29,サーシャ,,,
サーシャ.move,2,5,1,,
+サーシャ.fade,out,0.5,
+se,play,300200000022,,,
ステイル.move,0,1,1,
talk,30,ステイル,,,
talk,31,ステイル,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








