#command,param1,param2,param3,param4,
#,
control,1,
stage,21001001,,,,
bgm,stop,,,,
chara,66000101,浜面 仕上,11,
chara,20000701,滝壺 理后,11,
chara,11000801,麦野 沈利,10,
chara,18000801,絹旗 最愛,15,
chara,19000701,フレンダ,11,
chara,42000701,垣根 帝督,21,
chara,13001601,一方通行,11,
chara,22000101,打ち止め,14,
+place,絹旗 最愛,滝壺 理后,麦野 沈利,フレンダ,
+focus,on,麦野 沈利,
bgm,play,30010012,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,麦野 沈利,,,
+talk,show,1,
talk,2,滝壺 理后,,,
talk,3,絹旗 最愛,,,
talk,4,麦野 沈利,,,
talk,5,麦野 沈利,,,
talk,6,絹旗 最愛,,,
talk,7,フレンダ,,,
talk,8,フレンダ,,,
talk,show,0,
+麦野 沈利.fade,out,0.5,
+滝壺 理后.fade,out,0.5,
+絹旗 最愛.fade,out,0.5,
+フレンダ.fade,out,0.5,
place,滝壺 理后,浜面 仕上,麦野 沈利,
+麦野 沈利.fade,in,0.5,
+滝壺 理后.fade,in,0.5,
+浜面 仕上.fade,in,0.5,
+focus,on,浜面 仕上,
bgm,stop,,,,
wait,1,
talk,9,浜面 仕上,,,
+talk,show,1,
talk,10,浜面 仕上,,,
talk,11,浜面 仕上,,,
bgm,play,30010020,,,
talk,12,麦野 沈利,,,
talk,13,浜面 仕上,,,
talk,14,浜面 仕上,,,
talk,15,滝壺 理后,,,
talk,16,浜面 仕上,,,
talk,17,麦野 沈利,,,
talk,18,麦野 沈利,,,
talk,19,麦野 沈利,,,
talk,20,浜面 仕上,,,
talk,21,浜面 仕上,,,
talk,22,麦野 沈利,,,
talk,23,スタッフ,,,
talk,24,麦野 沈利,,,
talk,25,麦野 沈利,,,
talk,26,麦野 沈利,,,
se,play,300400000230,,,
wait,0.5,
麦野 沈利.fade,out,0.5,
+滝壺 理后.fade,out,0.5,
+se,play,300200000022,,,
talk,27,麦野 沈利,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,32001004,,,,
talk,show,0,
place,垣根 帝督,
+垣根 帝督.fade,in,0.5,
wait,1,
fade,in,1,#FFFFFF,0,
talk,28,垣根 帝督,,,
+talk,show,1,
talk,29,垣根 帝督,,,
se,play,300300000390,,,
+talk,30,垣根 帝督,,,
talk,31,垣根 帝督,,,
talk,32,垣根 帝督,,,
+se,play,300200001000,,,
talk,33,垣根 帝督,,,
se,play,300200000690,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,2003001,,,,
talk,show,0,
place,一方通行,打ち止め,
+一方通行.fade,in,0.5,
+打ち止め.fade,in,0.5,
bgm,play,30010021,,,
wait,1,
fade,in,1,#FFFFFF,0,
talk,34,一方通行,,,
+talk,show,1,
talk,35,一方通行,,,
talk,36,一方通行,,,
se,play,300200000690,,,
+talk,37,観客,,,
se,play,300200000690,,,
+talk,38,観客,,,
se,play,300200000690,,,
+talk,39,観客,,,
se,play,300200000690,,,
+talk,40,観客,,,
talk,41,打ち止め,,,
talk,42,打ち止め,,,
talk,43,一方通行,,,
talk,44,一方通行,,,
talk,45,一方通行,,,
talk,46,一方通行,,,
talk,47,一方通行,,,
talk,48,打ち止め,,,
talk,49,一方通行,,,
talk,50,一方通行,,,
talk,51,一方通行,,,
talk,52,打ち止め,,,
talk,53,打ち止め,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
