#command,param1,param2,param3,param4,
#,
stage,27001003,,,,
control,1,
bgm,stop,
chara,45000101,オティヌス,10,
chara,85000101,マリアン,10,
place,オティヌス,
+focus,on,オティヌス,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010009,,,
fade,in,1,#000000,0,
talk,1,オティヌス,,,
+talk,show,1,
talk,2,オティヌス,,,
talk,3,マリアン,,,
talk,show,0,
+オティヌス.fade,out,0.5,
place,空白,オティヌス,
+オティヌス.fade,in,0.5,
wait,1,
place,マリアン,オティヌス,
+マリアン.fade,in,0.5,
+se,play,300200000480,,,
wait,1,
talk,4,オティヌス,,,
+talk,show,1,
talk,5,マリアン,,,
talk,6,オティヌス,,,
talk,7,オティヌス,,,
talk,8,マリアン,,,
talk,9,オティヌス,,,
talk,10,オティヌス,,,
talk,11,マリアン,,,
talk,12,マリアン,,,
se,play,300400000020,,,
wait,1,
talk,13,オティヌス,,,
talk,14,オティヌス,,,
talk,15,マリアン,,,
talk,16,オティヌス,,,
talk,17,オティヌス,,,
talk,18,マリアン,,,
talk,19,マリアン,,,
talk,20,オティヌス,,,
bgm,stop,
talk,21,オティヌス,,,
talk,22,マリアン,,,
bgm,play,30010011,,,
talk,23,オティヌス,,,
talk,24,マリアン,,,
talk,25,オティヌス,,,
talk,26,オティヌス,,,
talk,27,マリアン,,,
talk,28,マリアン,,,
talk,29,オティヌス,,,
talk,30,オティヌス,,,
talk,31,オティヌス,,,
talk,32,マリアン,,,
talk,33,マリアン,,,
talk,34,オティヌス,,,
talk,35,マリアン,,,
talk,36,オティヌス,,,
talk,37,オティヌス,,,
talk,38,マリアン,,,
talk,39,マリアン,,,
talk,40,オティヌス,,,
talk,41,マリアン,,,
talk,42,マリアン,,,
talk,43,オティヌス,,,
talk,44,マリアン,,,
wait,1,
マリアン.move,0,4,1,
+マリアン.fade,out,1,
+se,play,300200000032,,,
bgm,stop,
wait,2,
talk,show,0,
+オティヌス.fade,out,0.5,
place,オティヌス,
+オティヌス.fade,in,0.5,
+talk,45,オティヌス,,,
+talk,show,1,
bgm,play,30010010,,,
talk,46,オティヌス,,,
talk,47,オティヌス,,,
talk,48,オティヌス,,,
talk,49,オティヌス,,,
talk,50,オティヌス,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
