#command,param1,param2,param3,param4,
#,
stage,5002002,,,,
control,1,
bgm,stop,
chara,100000101,オッレルス,12,
chara,1000201,上条 当麻,15,
chara,45000702,オティヌス,10,
place,オッレルス,オティヌス,
+focus,on,オティヌス,
+talk,start,
+talk,show,0,
+オティヌス.move,2,5,0.5,
+オティヌス.fade,out,0.5,
+オッレルス.fade,out,0.5,
wait,0.5,
fade,in,1,#000000,0,
bgm,play,30010004,,,
オティヌス.move,5,2,1,
+オティヌス.fade,in,0.5,
talk,1,オティヌス,,,
+talk,show,1,
talk,2,オティヌス,,,
talk,3,オティヌス,,,
bgm,stop,
wait,1,
オッレルス.fade,in,0.5,
+se,play,300200000480,,,
talk,4,オッレルス,,,
+bgm,play,30010008,,,
+talk,show,1,
talk,5,オティヌス,,,
talk,6,オッレルス,,,
talk,7,オティヌス,,,
talk,8,オッレルス,,,
talk,9,オッレルス,,,
talk,10,オティヌス,,,
+bgm,play,30010005,,,
talk,11,オッレルス,,,
talk,12,オッレルス,,,
talk,13,オティヌス,,,
talk,14,オッレルス,,,
talk,15,オティヌス,,,
bgm,play,30010004,,,
talk,16,オッレルス,,,
talk,17,オッレルス,,,
talk,18,オッレルス,,,
talk,19,オッレルス,,,
talk,20,オティヌス,,,
+bgm,play,30010006,,,
talk,21,オティヌス,,,
talk,22,オティヌス,,,
talk,23,オティヌス,,,
talk,24,オッレルス,,,
talk,25,オティヌス,,,
talk,26,オッレルス,,,
+オッレルス.shake,"(0.10,0)","(10,0)",1,
talk,27,オティヌス,,,
talk,28,オッレルス,,,
talk,29,オティヌス,,,
talk,30,オティヌス,,,
talk,31,オッレルス,,,
talk,32,オティヌス,,,
bgm,stop,
talk,33,オッレルス,,,
talk,34,オッレルス,,,
+bgm,play,30010009,,,
talk,35,オティヌス,,,
talk,36,オッレルス,,,
talk,37,オッレルス,,,
talk,38,オティヌス,,,
talk,39,オティヌス,,,
talk,40,オティヌス,,,
+bgm,stop,
talk,41,オティヌス,,,
+bgm,play,30010022,,,
talk,42,オッレルス,,,
talk,43,オッレルス,,,
talk,44,オティヌス,,,
talk,45,オッレルス,,,
wait,1,
talk,show,0,
+オティヌス.fade,out,0.5,
+オッレルス.fade,out,0.5,
place,空白,上条 当麻,空白,
+上条 当麻.fade,in,0.5,
+talk,46,上条 当麻,,,
+talk,show,1,
+se,play,300200000480,,,
place,オッレルス,上条 当麻,オティヌス,
+オティヌス.fade,in,0.5,
+オッレルス.fade,in,0.5,
+talk,47,オッレルス,,,
talk,48,オッレルス,,,
talk,49,オッレルス,,,
wait,1,
オッレルス.move,0,4,1,
+オッレルス.fade,out,1,
+se,play,300200000032,,,
talk,50,オティヌス,,,
talk,51,上条 当麻,,,
talk,52,オティヌス,,,
talk,53,オティヌス,,,
talk,54,オティヌス,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],










































































































































































