#command,param1,param2,param3,param4,
#,
stage,18001001,,,,
control,1,
bgm,stop,
chara,30000201,五和,10,
chara,29000101,建宮 斎字,10,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
+place,五和,
+focus,on,五和,
bgm,play,30010001,,,
talk,1,五和,,,
+talk,show,
五和.fade,out,0.5,
+talk,show,0,
wait,0.5,
建宮 斎字.fade,in,0.5,
+place,建宮 斎字,空白,
wait,1,
五和.fade,in,0.5,
+place,建宮 斎字,五和,
+se,play,300200000480,,,
talk,2,五和,,,
+talk,show,1,
talk,3,建宮 斎字,,,
talk,4,建宮 斎字,,,
talk,5,五和,,,
talk,6,五和,,,
talk,7,建宮 斎字,,,
talk,8,五和,,,
talk,9,建宮 斎字,,,
talk,10,建宮 斎字,,,
talk,11,建宮 斎字,,,
talk,12,五和,,,
talk,13,建宮 斎字,,,
talk,14,建宮 斎字,,,
talk,15,五和,,,
talk,16,建宮 斎字,,,
+se,play,300300000220,,,
talk,17,五和,,,
talk,18,建宮 斎字,,,
bgm,stop,
talk,19,五和,,,
+se,play,300400000340,,,
talk,20,五和,,,
bgm,play,30010007,,,
talk,21,建宮 斎字,,,
talk,22,五和,,,
talk,23,建宮 斎字,,,
talk,24,五和,,,
+五和.shake,"(0.10,0)","(10,0)",1,
talk,25,建宮 斎字,,,
talk,26,建宮 斎字,,,
talk,27,五和,,,
+五和.shake,"(0.10,0)","(10,0)",1,
talk,28,建宮 斎字,,,
talk,29,建宮 斎字,,,
talk,30,五和,,,
talk,31,五和,,,
talk,32,建宮 斎字,,,
talk,33,五和,,,
talk,34,建宮 斎字,,,
建宮 斎字.move,0,4,1,
+建宮 斎字.fade,out,0.5,
+se,play,300200000022,,,
wait,1,
talk,35,五和,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
