#command,param1,param2,param3,param4,
#,
print,食蜂 操祈 チャプター05,
control,1,
bgm,stop,
stage,22001001,,,,
bgm,play,30010001,1,,
chara,93000101,帆風潤子,10,
chara,5000101,白井黒子,10,
chara,4000302,御坂美琴,10,
chara,10000301,食蜂操祈,10,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
talk,1,食蜂操祈,,,
+talk,show,1,
+食蜂操祈.fade,in,0.5,
+place,空白,食蜂操祈,
talk,2,食蜂操祈,,,
talk,3,食蜂操祈,,,
talk,4,食蜂操祈,,,
talk,5,食蜂操祈,,,
talk,6,御坂美琴,,,
+御坂美琴.fade,in,0.5,
+place,御坂美琴,食蜂操祈,
talk,7,食蜂操祈,,,
talk,8,御坂美琴,,,
talk,9,食蜂操祈,,,
talk,10,御坂美琴,,,
talk,11,食蜂操祈,,,
talk,12,御坂美琴,,,
talk,13,食蜂操祈,,,
talk,14,御坂美琴,,,
talk,15,食蜂操祈,,,
talk,16,御坂美琴,,,
fade,out,1.5,#FFFFFF,0,
talk,show,0,
+食蜂操祈.fade,out,0.1,
+帆風潤子.fade,out,0.1,
+御坂美琴.fade,out,0.1,
+白井黒子.fade,out,0.1,
+place,白井黒子,御坂美琴,食蜂操祈,帆風潤子,
+御坂美琴.move,4,0.1,
+食蜂操祈.move,4,0.1,
wait,0.5,
bgm,play,30010020,1,,
fade,in,1.5,#FFFFFF,0,
talk,17,帆風潤子,,,
+talk,show,1,
+帆風潤子.fade,in,0.5,
talk,18,御坂美琴,,,
+御坂美琴.fade,in,0.5,
+se,play,300200000110,,,
+御坂美琴.move,4,1,1,
talk,19,御坂美琴,,,
talk,20,白井黒子,,,
+白井黒子.fade,in,0.5,
talk,21,御坂美琴,,,
talk,22,食蜂操祈,,,
+食蜂操祈.fade,in,0.5,
+se,play,300200000030,,,
+食蜂操祈.move,4,2,3,
talk,23,帆風潤子,,,
talk,24,食蜂操祈,,,
talk,25,帆風潤子,,,
talk,26,食蜂操祈,,,
talk,27,帆風潤子,,,
talk,28,御坂美琴,,,
+御坂美琴.shake,"(0.10,0)","(10,0)",1,
talk,29,白井黒子,,,
talk,30,御坂美琴,,,
talk,31,食蜂操祈,,,
+食蜂操祈.shake,"(0.80,0)","(1,2)",2,
talk,32,帆風潤子,,,
talk,33,食蜂操祈,,,
talk,34,御坂美琴,,,
fade,out,1.5,#FFFFFF,0,
talk,show,0,
+食蜂操祈.fade,out,0.1,
+帆風潤子.fade,out,0.1,
+御坂美琴.fade,out,0.1,
+白井黒子.fade,out,0.1,
+place,白井黒子,御坂美琴,食蜂操祈,,
wait,0.5,
bgm,play,30010004,1,,
fade,in,1.5,#FFFFFF,0,
talk,35,食蜂操祈,,,
+talk,show,1,
+食蜂操祈.fade,in,0.5,
talk,36,御坂美琴,,,
+御坂美琴.fade,in,0.5,
talk,37,食蜂操祈,,,
talk,38,御坂美琴,,,
talk,39,食蜂操祈,,,
talk,40,御坂美琴,,,
talk,41,御坂美琴,,,
talk,42,食蜂操祈,,,
talk,43,食蜂操祈,,,
talk,44,御坂美琴,,,
talk,45,御坂美琴,,,
talk,46,食蜂操祈,,,
talk,47,御坂美琴,,,
bgm,play,30010006,1,,
talk,48,白井黒子,,,
+白井黒子.fade,in,0.5,
talk,49,御坂美琴,,,
talk,50,白井黒子,,,
talk,51,御坂美琴,,,
+御坂美琴.shake,"(0.10,0)","(10,0)",1,
talk,52,白井黒子,,,
talk,53,御坂美琴,,,
bgm,play,30010021,1,,
talk,54,食蜂操祈,,,
talk,55,御坂美琴,,,
talk,56,食蜂操祈,,,
talk,57,食蜂操祈,,,
talk,58,御坂美琴,,,
talk,59,食蜂操祈,,,
talk,60,御坂美琴,,,
talk,61,食蜂操祈,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








