#command,param1,param2,param3,param4,
#,
control,1,
stage,7013004,,,,
bgm,stop,
chara,54000101,芳川 桔梗,10,
chara,7000101,黄泉川 愛穂,10,
chara,13001001,一方通行,15,
chara,22000101,打ち止め,13,
+place,芳川 桔梗,一方通行,打ち止め,黄泉川 愛穂,
+focus,on,一方通行,
bgm,play,30010004,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
talk,1,一方通行,,,
+talk,show,1,
talk,2,打ち止め,,,
talk,3,一方通行,,,
talk,4,一方通行,,,
talk,5,打ち止めたち,,,
+芳川 桔梗.facial,15,
+打ち止め.facial,15,
+黄泉川 愛穂.facial,15,
+focus,on,芳川 桔梗,打ち止め,黄泉川 愛穂,
wait,1,
talk,6,芳川 桔梗,,,
talk,7,打ち止め,,,
talk,8,一方通行,,,
talk,9,打ち止め,,,
talk,10,一方通行,,,
talk,11,一方通行,,,
talk,12,打ち止め,,,
talk,13,黄泉川 愛穂,,,
talk,14,芳川 桔梗,,,
talk,15,黄泉川 愛穂,,,
talk,16,打ち止め,,,
+se,play,300400000340,,,
+stage.shake,"(0.10,0)","(10,0)",1,
wait,1,
talk,17,一方通行,,,
talk,18,芳川 桔梗,,,
talk,19,一方通行,,,
talk,20,打ち止め,,,
talk,21,打ち止め,,,
talk,22,一方通行,,,
talk,23,一方通行,,,
talk,24,一方通行,,,
talk,25,黄泉川 愛穂,,,
talk,26,芳川 桔梗,,,
talk,27,一方通行,,,
talk,28,一方通行,,,
talk,29,一方通行,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
