#command,param1,param2,param3,param4,
#,
stage,015001001,,,,
control,1,
bgm,stop,
chara,1000201,上条 当麻,10,
chara,43000101,レイヴィニア,22,
place,レイヴィニア,
+上条 当麻.fade,out,0.1,
+レイヴィニア.fade,in,0.1,
+focus,on,レイヴィニア,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010001,,,
fade,in,1,#000000,0,
talk,show,1,
+talk,1,レイヴィニア,,,
talk,2,レイヴィニア,,,
wait,1,
talk,show,0,
+レイヴィニア.fade,out,0.5,
place,上条 当麻,空白,
+上条 当麻.fade,in,0.5,
talk,3,上条 当麻,,,
+talk,show,1,
wait,1,
talk,show,0,
place,上条 当麻,レイヴィニア,
+レイヴィニア.fade,in,0.5,
+se,play,300200000480,,,
talk,4,レイヴィニア,,,
+talk,show,1,
talk,5,上条 当麻,,,
talk,6,上条 当麻,,,
talk,7,レイヴィニア,,,
talk,8,レイヴィニア,,,
talk,9,上条 当麻,,,
talk,10,上条 当麻,,,
talk,11,レイヴィニア,,,
talk,12,レイヴィニア,,,
talk,13,上条 当麻,,,
talk,14,レイヴィニア,,,
talk,15,上条 当麻,,,
talk,16,レイヴィニア,,,
talk,17,上条 当麻,,,
talk,18,レイヴィニア,,,
talk,19,上条 当麻,,,
talk,20,レイヴィニア,,,
talk,21,レイヴィニア,,,
talk,22,レイヴィニア,,,
talk,23,上条 当麻,,,
+bgm,play,30010005,,,
talk,24,レイヴィニア,,,
talk,25,上条 当麻,,,
talk,26,レイヴィニア,,,
talk,27,上条 当麻,,,
talk,28,レイヴィニア,,,
talk,29,レイヴィニア,,,
talk,30,上条 当麻,,,
talk,31,レイヴィニア,,,
talk,32,レイヴィニア,,,
talk,33,レイヴィニア,,,
se,play,300400000300,,,
talk,34,上条 当麻,,,
+bgm,play,30010006,,,
talk,35,レイヴィニア,,,
talk,36,上条 当麻,,,
talk,37,レイヴィニア,,,
talk,38,上条 当麻,,,
talk,39,上条 当麻,,,
talk,40,レイヴィニア,,,
talk,41,レイヴィニア,,,
talk,42,上条 当麻,,,
talk,43,上条 当麻,,,
talk,44,レイヴィニア,,,
talk,45,上条 当麻,,,
talk,46,レイヴィニア,,,
talk,47,レイヴィニア,,,
talk,48,上条 当麻,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
