#command,param1,param2,param3,param4,
#,
control,1,
bgm,stop,,,,
image,100020609,7,シーン01,
シーン01.fade,in,0.5,
bgm,play,30010012,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
#,,,,,
#,,,,,
talk,1,一方通行,,,
+talk,show,1,
#,,,,,
talk,2,一方通行,,,
#,,,,,
bgm,stop,,,,
image,100020610,1,シーン02,
シーン02.fade,in,0.5,
シーン01.fade,out,0.1,
bgm,play,30010015,,,
wait,1,
talk,3,ミサカＡ,,,
talk,4,ミサカＢ,,,
talk,5,御坂 美琴,,,
#,,,,,
talk,6,御坂 美琴,,,
#,,,,,
talk,7,御坂 美琴,,,
#,,,,,
talk,8,御坂 美琴,,,
#,,,,,
talk,9,御坂 美琴,,,
#,,,,,
talk,10,御坂 美琴,,,
#,,,,,
talk,11,ミサカＡ,,,
#,,,,,
talk,12,ミサカＡ,,,
#,,,,,
talk,13,ミサカＡ,,,
#,,,,,
talk,14,ミサカＡ,,,
#,,,,,
#,,,,,
#,,,,,
wait,1,
fade,out,1,#FFFFFF,0,
image,100020610,2,シーン03,
シーン03.fade,in,0.5,
シーン02.fade,out,0.1,
talk,show,0,
bgm,stop,,,,
wait,1,
bgm,play,30010008,,,
fade,in,1,#FFFFFF,0,
se,play,300200000022,,,
talk,15,御坂 美琴,,,
+talk,show,1,
#,,,,,
talk,16,布束 砥信,,,
#,,,,,
talk,17,布束 砥信,,,
#,,,,,
talk,18,布束 砥信,,,
#,,,,,
talk,19,布束 砥信,,,
#,,,,,
talk,20,御坂 美琴,,,
talk,21,布束 砥信,,,
talk,22,御坂 美琴,,,
#,,,,,
talk,23,御坂 美琴,,,
talk,24,御坂 美琴,,,
#,,,,,
talk,25,御坂 美琴,,,
talk,26,布束 砥信,,,
#,,,,,
talk,27,布束 砥信,,,
talk,28,布束 砥信,,,
talk,29,布束 砥信,,,
#,,,,,
talk,30,布束 砥信,,,
#,,,,,
talk,31,御坂 美琴,,,
talk,32,布束 砥信,,,
#,,,,,
talk,33,布束 砥信,,,
talk,34,布束 砥信,,,
#,,,,,
talk,35,布束 砥信,,,
#,,,,,
talk,36,布束 砥信,,,
#,,,,,
talk,37,御坂 美琴,,,
talk,38,布束 砥信,,,
talk,39,御坂 美琴,,,
#,,,,,
talk,40,御坂 美琴,,,
#,,,,,
talk,41,布束 砥信,,,
#,,,,,
talk,42,布束 砥信,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
