#command,param1,param2,param3,param4,
#,
stage,23001001,,,,
control,1,
bgm,stop,
chara,100000101,オッレルス,10,
chara,123000101,シルビア,10,
place,オッレルス,シルビア,
+シルビア.fade,out,0.1,
+オッレルス.fade,in,0.1,
+focus,on,オッレルス,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010008,,,
fade,in,1,#000000,0,
talk,1,オッレルス,,,
+talk,show,1,
talk,2,オッレルス,,,
talk,3,オッレルス,,,
talk,4,シルビア,,,
+シルビア.fade,in,0.5,
talk,5,オッレルス,,,
talk,6,シルビア,,,
talk,7,オッレルス,,,
talk,8,オッレルス,,,
talk,9,シルビア,,,
talk,10,オッレルス,,,
+bgm,stop,
talk,11,シルビア,,,
talk,12,オッレルス,,,
talk,13,シルビア,,,
+bgm,play,30010004,,,
talk,14,シルビア,,,
talk,15,シルビア,,,
talk,16,オッレルス,,,
talk,17,シルビア,,,
talk,18,オッレルス,,,
talk,19,シルビア,,,
talk,20,シルビア,,,
talk,21,シルビア,,,
talk,22,オッレルス,,,
talk,23,シルビア,,,
talk,24,オッレルス,,,
talk,25,オッレルス,,,
talk,26,シルビア,,,
talk,27,オッレルス,,,
talk,28,オッレルス,,,
talk,29,オッレルス,,,
talk,30,オッレルス,,,
talk,31,シルビア,,,
+bgm,stop,,,,
wait,3,
talk,32,シルビア,,,
+bgm,play,30010005,,,
シルビア.move,1,0,0.3,
+se,play,300700000010,,,
シルビア.move,0,1,0.3,
+オッレルス.shake,"(0.10,0)","(10,0)",1,
talk,33,オッレルス,,,
talk,34,シルビア,,,
talk,35,シルビア,,,
talk,36,オッレルス,,,
talk,37,シルビア,,,
wait,1,
+bgm,stop,,,,
talk,38,シルビア,,,
talk,39,シルビア,,,
+bgm,play,30010004,,,
talk,40,オッレルス,,,
talk,41,オッレルス,,,
talk,42,シルビア,,,
talk,43,オッレルス,,,
talk,44,シルビア,,,
talk,45,シルビア,,,
talk,46,オッレルス,,,
talk,47,シルビア,,,
talk,48,シルビア,,,
talk,49,シルビア,,,
talk,50,オッレルス,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],













































































































































































