#command,param1,param2,param3,param4,
#,
print,食蜂 操祈 チャプター04,
control,1,
bgm,stop,
stage,4001001,,,,
bgm,play,30010024,1,,
chara,93000101,帆風潤子,10,
chara,5000101,白井黒子,10,
chara,4000102,御坂美琴,10,
chara,10000101,食蜂操祈,10,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
talk,1,帆風潤子,,,
+talk,show,1,
+帆風潤子.fade,in,0.5,
+place,空白,帆風潤子,
talk,2,食蜂操祈,,,
+食蜂操祈.fade,in,0.5,
+place,食蜂操祈,帆風潤子,
talk,3,食蜂操祈,,,
talk,4,帆風潤子,,,
fade,out,1.5,#FFFFFF,,
talk,show,0,
+食蜂操祈.fade,out,0.1,
+帆風潤子.fade,out,0.1,
stage,007007001,,,,
wait,0.5,
fade,in,1.5,#FFFFFF,0,
talk,5,食蜂操祈,,,
+talk,show,1,
+食蜂操祈.fade,in,0.5,
talk,6,帆風潤子,,,
+帆風潤子.fade,in,0.5,
talk,7,食蜂操祈,,,
talk,8,食蜂操祈,,,
talk,9,食蜂操祈,,,
fade,out,1.5,#FFFFFF,0,
talk,show,0,
+食蜂操祈.fade,out,0.1,
+帆風潤子.fade,out,0.1,
stage,007003001,,,,
wait,0.5,
bgm,play,30010006,1,,
fade,in,1.5,#FFFFFF,0,
talk,10,食蜂操祈,,,
+talk,show,1,
+食蜂操祈.fade,in,0.5,
talk,11,食蜂操祈,,,
talk,12,食蜂操祈,,,
talk,13,帆風潤子,,,
+帆風潤子.fade,in,0.5,
talk,14,食蜂操祈,,,
talk,15,帆風潤子,,,
talk,16,食蜂操祈,,,
talk,17,食蜂操祈,,,
talk,18,帆風潤子,,,
talk,19,食蜂操祈,,,
talk,20,食蜂操祈,,,
talk,21,食蜂操祈,,,
talk,22,食蜂操祈,,,
talk,23,帆風潤子,,,
talk,24,食蜂操祈,,,
talk,25,食蜂操祈,,,
talk,26,食蜂操祈,,,
fade,out,1.5,#FFFFFF,0,
talk,show,0,
+食蜂操祈.fade,out,0.1,
+帆風潤子.fade,out,0.1,
+白井黒子.fade,out,0.1,
+御坂美琴.fade,out,0.1,
stage,010001001,,,,
+place,白井黒子,御坂美琴,食蜂操祈,帆風潤子,
wait,0.5,
bgm,play,30010001,1,,
fade,in,1.5,#FFFFFF,0,
talk,27,食蜂操祈,,,
+talk,show,1,
+食蜂操祈.fade,in,0.5,
talk,28,帆風潤子,,,
+帆風潤子.fade,in,0.5,
talk,29,白井黒子,,,
+白井黒子.fade,in,0.5,
talk,30,御坂美琴,,,
+御坂美琴.fade,in,0.5,
talk,31,食蜂操祈,,,
talk,32,御坂美琴,,,
talk,33,帆風潤子,,,
talk,34,食蜂操祈,,,
talk,35,帆風潤子,,,
talk,36,食蜂操祈,,,
bgm,play,30010005,1,,
talk,37,食蜂操祈,,,
talk,38,御坂美琴,,,
talk,39,食蜂操祈,,,
+食蜂操祈.shake,"(0.10,0)","(10,0)",1,
talk,40,御坂美琴,,,
talk,41,食蜂操祈,,,
+食蜂操祈.shake,"(0.10,0)","(10,0)",1,
talk,42,御坂美琴,,,
talk,43,白井黒子,,,
talk,44,帆風潤子,,,
talk,45,白井黒子,,,
talk,46,帆風潤子,,,
talk,47,食蜂操祈,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








