#command,param1,param2,param3,param4,
#,
stage,7004002,,,,
control,1,
bgm,stop,
chara,13001001,一方通行,16,
chara,102000301,削板 軍覇,10,
place,削板 軍覇,
+focus,on,削板 軍覇,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
bgm,play,30010008,,,
wait,0.5,
talk,1,削板 軍覇,,,
+talk,show,1,
talk,2,削板 軍覇,,,
talk,3,削板 軍覇,,,
talk,4,削板 軍覇,,,
削板 軍覇.fade,out,0.5,
talk,5,一方通行,,,
+se,play,300200000480,,,
+一方通行.fade,in,0.5,
+削板 軍覇.fade,in,0.5,
+place,一方通行,削板 軍覇,
bgm,play,30010006,,,
talk,6,削板 軍覇,,,
talk,7,一方通行,,,
talk,8,削板 軍覇,,,
talk,9,一方通行,,,
talk,10,削板 軍覇,,,
talk,11,一方通行,,,
talk,12,削板 軍覇,,,
talk,13,削板 軍覇,,,
bgm,stop,
talk,14,一方通行,,,
bgm,play,30010014,,,
talk,15,一方通行,,,
talk,16,一方通行,,,
talk,17,削板 軍覇,,,
talk,18,一方通行,,,
talk,19,一方通行,,,
talk,20,削板 軍覇,,,
talk,21,一方通行,,,
talk,22,削板 軍覇,,,
talk,23,削板 軍覇,,,
talk,24,一方通行,,,
talk,25,一方通行,,,
talk,26,削板 軍覇,,,
talk,27,一方通行,,,
talk,28,削板 軍覇,,,
talk,29,一方通行,,,
talk,30,削板 軍覇,,,
talk,31,削板 軍覇,,,
talk,32,一方通行,,,
talk,33,一方通行,,,
talk,34,一方通行,,,
talk,35,一方通行,,,
bgm,stop,
talk,36,削板 軍覇,,,
bgm,play,30010020,,,
talk,37,削板 軍覇,,,
talk,38,削板 軍覇,,,
talk,39,削板 軍覇,,,
talk,40,削板 軍覇,,,
talk,41,一方通行,,,
talk,42,削板 軍覇,,,
talk,43,一方通行,,,
talk,44,一方通行,,,
talk,45,一方通行,,,
talk,46,削板 軍覇,,,
talk,47,一方通行,,,
talk,48,削板 軍覇,,,
talk,49,一方通行,,,
talk,50,削板 軍覇,,,
talk,51,削板 軍覇,,,
+screen.effect,ef_com_00000_001_002_00,"(0,0)",2,0,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
talk,show,0,
+一方通行.facial,11,
+削板 軍覇.facial,11,
+focus,on,削板 軍覇,
wait,1.5,
fade,in,1,#FFFFFF,0,
talk,52,削板 軍覇,,,
+talk,show,1,
talk,53,一方通行,,,
talk,54,削板 軍覇,,,
+削板 軍覇.shake,"(0.10,0)","(10,0)",1,
bgm,play,30010004,,,
talk,55,削板 軍覇,,,
talk,56,一方通行,,,
talk,57,削板 軍覇,,,
talk,58,削板 軍覇,,,
talk,59,一方通行,,,
talk,60,削板 軍覇,,,
talk,61,削板 軍覇,,,
talk,62,削板 軍覇,,,
se,play,300200000102,,,
+削板 軍覇.move,1,5,0.5,
+削板 軍覇.fade,out,0.5,
wait,2,
talk,63,一方通行,,,
talk,64,一方通行,,,
talk,65,一方通行,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],


































