#command,param1,param2,param3,param4,
print,チャプター02：地下街　麦野 沈利　　,
control,1,
bgm,stop,
stage,015001001,,,,
bgm,play,30010001,,,
chara,11000101,麦野 沈利,10,
place,麦野 沈利,
+麦野 沈利.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
麦野 沈利.fade,in,0.5,
+talk,1,麦野 沈利,,,
+talk,show,1,
talk,2,麦野 沈利,,,
talk,3,麦野 沈利,,,
talk,4,麦野 沈利,,,
talk,5,麦野 沈利,,,
talk,6,麦野 沈利,,,
talk,7,麦野 沈利,,,

bgm,play,30010005,,,
+stage.shake,"(0.1,0)","(4,0)",1,,
+se,play,0300700000010,,,
talk,9,麦野 沈利,,,
+stage.shake,"(0.1,0)","(4,0)",1,,
+se,play,0300700000010,,,
talk,10,麦野 沈利,,,
talk,11,麦野 沈利,,,
+stage.shake,"(0.1,0)","(4,0)",1,,
+se,play,0300700000010,,,
talk,12,麦野 沈利,,,
talk,13,麦野 沈利,,,
talk,14,麦野 沈利,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],














































