#command,param1,param2,param3,param4,
#,
control,1,
stage,18002003,,,,
bgm,stop,,,,
chara,10001501,食蜂 操祈,10,
chara,21001001,御坂妹,10,
chara,2002101,インデックス,10,
chara,1001701,上条 当麻,10,
chara,4001301,御坂 美琴,10,
+食蜂 操祈.fade,out,0.1,
+place,御坂妹,インデックス,上条 当麻,御坂 美琴,
+focus,on,御坂妹,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,御坂妹,,,
+talk,show,1,
talk,2,インデックス,,,
talk,3,上条 当麻,,,
talk,4,インデックス,,,
bgm,play,30010002,,,
talk,5,インデックス,,,
talk,6,上条 当麻,,,
talk,7,御坂 美琴,,,
御坂妹.fade,out,0.5,
talk,8,食蜂 操祈,,,
+食蜂 操祈.fade,in,0.5,
+place,食蜂 操祈,インデックス,上条 当麻,御坂 美琴,
talk,9,上条 当麻,,,
talk,10,インデックス,,,
talk,11,インデックス,,,
talk,12,インデックス,,,
talk,13,インデックス,,,
talk,14,上条 当麻,,,
talk,15,インデックス,,,
talk,16,インデックス,,,
上条 当麻.fade,out,0.5,
talk,17,御坂妹,,,
+御坂妹.fade,in,0.5,
+place,食蜂 操祈,インデックス,御坂妹,御坂 美琴,
talk,18,インデックス,,,
talk,19,食蜂 操祈,,,
talk,20,御坂 美琴,,,
talk,21,御坂 美琴,,,
talk,22,御坂 美琴,,,
御坂妹.fade,out,0.5,
bgm,play,30010022,,,
talk,23,上条 当麻,,,
+上条 当麻.fade,in,0.5,
+place,食蜂 操祈,インデックス,上条 当麻,御坂 美琴,
talk,24,上条 当麻,,,
talk,25,上条 当麻,,,
talk,26,上条 当麻,,,
talk,27,インデックス,,,
talk,28,上条 当麻,,,
talk,29,インデックス,,,
talk,30,御坂 美琴,,,
talk,31,食蜂 操祈,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
