#command,param1,param2,param3,param4,
#,
control,1,
stage,1002001,,,,
bgm,stop,,,,
chara,1000501,上条 当麻,10,
chara,43000101,レイヴィニア,10,
chara,2000101,インデックス,11,
+place,上条 当麻,レイヴィニア,
+focus,on,上条 当麻,
bgm,play,30010002,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,上条 当麻,,,
+talk,show,1,
talk,2,レイヴィニア,,,
talk,3,上条 当麻,,,
talk,4,レイヴィニア,,,
talk,5,レイヴィニア,,,
talk,6,レイヴィニア,,,
talk,7,上条 当麻,,,
talk,8,レイヴィニア,,,
talk,9,レイヴィニア,,,
talk,10,レイヴィニア,,,
talk,11,レイヴィニア,,,
talk,12,上条 当麻,,,
talk,13,レイヴィニア,,,
talk,14,上条 当麻,,,
talk,15,上条 当麻,,,
talk,16,レイヴィニア,,,
talk,17,上条 当麻,,,
talk,18,レイヴィニア,,,
talk,19,上条 当麻,,,
talk,20,上条 当麻,,,
talk,21,上条 当麻,,,
talk,22,レイヴィニア,,,
talk,23,上条 当麻,,,
talk,24,レイヴィニア,,,
talk,25,レイヴィニア,,,
talk,26,上条 当麻,,,
talk,27,レイヴィニア,,,
talk,28,上条 当麻,,,
talk,29,レイヴィニア,,,
talk,30,レイヴィニア,,,
talk,31,上条 当麻,,,
talk,32,レイヴィニア,,,
talk,33,上条 当麻,,,
talk,34,レイヴィニア,,,
talk,35,上条 当麻,,,
talk,36,レイヴィニア,,,
talk,37,上条 当麻,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,1003001,,,,
talk,show,0,
+上条 当麻.fade,out,0.5,
+レイヴィニア.fade,out,0.5,
place,インデックス,
+インデックス.fade,in,0.5,
+focus,on,インデックス,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010006,,,
fade,in,1,#FFFFFF,0,
talk,38,インデックス,,,
+talk,show,1,
talk,39,インデックス,,,
talk,40,インデックス,,,
talk,41,インデックス,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
