#command,param1,param2,param3,param4,
#,
control,1,
stage,1003001,,,,
bgm,stop,,,,
chara,1000201,上条 当麻,10,
chara,80000801,レッサー（クリスマス）,12,
chara,2001801,インデックス（クリスマス）,13,
+place,レッサー（クリスマス）,上条 当麻,
+focus,on,レッサー（クリスマス）,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,レッサー（クリスマス）,,,
+talk,show,1,
talk,2,レッサー（クリスマス）,,,
talk,3,レッサー（クリスマス）,,,
talk,4,上条 当麻,,,
talk,5,レッサー（クリスマス）,,,
talk,6,上条 当麻,,,
talk,7,レッサー（クリスマス）,,,
talk,8,上条 当麻,,,
se,play,300400000750,,,
wait,2,
se,play,300400000740,,,
talk,9,上条 当麻,,,
talk,10,レッサー（クリスマス）,,,
talk,11,上条 当麻,,,
talk,12,レッサー（クリスマス）,,,
talk,13,上条 当麻,,,
talk,14,レッサー（クリスマス）,,,
se,play,300400000260,,,
talk,15,上条 当麻,,,
talk,16,レッサー（クリスマス）,,,
talk,17,レッサー（クリスマス）,,,
talk,18,上条 当麻,,,
上条 当麻.fade,out,0.5,
+レッサー（クリスマス）.fade,out,0.5,
bgm,stop,,,,
talk,19,男性アナウンサー,,,
talk,20,男性アナウンサー,,,
talk,21,男性アナウンサー,,,
bgm,play,30010005,,,
上条 当麻.fade,in,0.5,
+レッサー（クリスマス）.fade,in,0.5,
talk,22,上条 当麻,,,
talk,23,レッサー（クリスマス）,,,
talk,24,上条 当麻,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+focus,on,レッサー,
wait,1,,,,
fade,in,1,#FFFFFF,0,
talk,25,レッサー（クリスマス）,,,
+talk,show,1,
talk,26,上条 当麻,,,
talk,27,レッサー（クリスマス）,,,
bgm,stop,,,,
talk,28,上条 当麻,,,
bgm,play,30010007,,,
talk,29,レッサー（クリスマス）,,,
talk,30,上条 当麻,,,
talk,31,レッサー（クリスマス）,,,
talk,32,上条 当麻,,,
talk,show,0,
+上条 当麻.fade,out,0.5,
+インデックス（クリスマス）.fade,out,0.5,
+レッサー（クリスマス）.fade,out,0.5,
bgm,stop,,,,
place,レッサー（クリスマス）,インデックス（クリスマス）,上条 当麻,
+レッサー（クリスマス）.fade,in,0.5,
+インデックス（クリスマス）.fade,in,0.5,
+上条 当麻.fade,in,0.5,
+focus,on,インデックス（クリスマス）,
talk,33,インデックス（クリスマス）,,,
+talk,show,1,
bgm,play,30010005,,,
talk,34,上条 当麻,,,
talk,35,インデックス（クリスマス）,,,
talk,36,上条 当麻,,,
talk,37,インデックス（クリスマス）,,,
talk,38,インデックス（クリスマス）,,,
talk,39,上条 当麻,,,
talk,40,インデックス（クリスマス）,,,
se,play,300200000180,,,
+stage.shake,"(0.10,0)","(10,0)",1,
talk,41,上条 当麻,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],













































































































