#command,param1,param2,param3,param4,
#,
control,1,
stage,7006003,,,,
bgm,stop,,,,
chara,13000101,一方通行,21,
chara,4000101,御坂 美琴,20,
+place,一方通行,御坂 美琴,
+focus,on,一方通行,
bgm,play,30010012,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
#,,,,,
#,,,,,
talk,7,一方通行,,,
+talk,show,1,
#,,,,,
talk,8,一方通行,,,
#,,,,,
talk,9,一方通行,,,
#,,,,,
talk,10,一方通行,,,
#,,,,,
talk,11,一方通行,,,
#,,,,,
talk,12,一方通行,,,
#,,,,,
talk,13,御坂 美琴,,,
#,,,,,
talk,14,一方通行,,,
talk,15,御坂 美琴,,,
#,,,,,
talk,16,御坂 美琴,,,
#,,,,,
talk,17,御坂 美琴,,,
#,,,,,
talk,18,御坂 美琴,,,
#,,,,,
talk,19,一方通行,,,
#,,,,,
talk,20,一方通行,,,
#,,,,,
talk,21,一方通行,,,
talk,22,一方通行,,,
#,,,,,
talk,23,一方通行,,,
#,,,,,
talk,24,一方通行,,,
#,,,,,
talk,25,一方通行,,,
talk,26,御坂 美琴,,,
#,,,,,
talk,27,御坂 美琴,,,
#,,,,,
talk,28,御坂 美琴,,,
#,,,,,
talk,show,0,
image,100020606,1,シーン03,
シーン03.fade,in,0.5,
wait,2,
image,100020608,5,シーン04,
シーン04.fade,in,0.5,
シーン03.fade,out,0.1,
wait,1,
talk,29,御坂 美琴,,,
+talk,show,1,
#,,,,,
bgm,stop,,,,
image,100020609,2,シーン05,
シーン05.fade,in,0.5,
シーン04.fade,out,0.1,
se,play,300200000210,,,
bgm,play,30010014,,,
wait,1,
talk,30,御坂 美琴,,,
#,,,,,
talk,show,0,
image,100020609,3,シーン06,
シーン06.fade,in,0.5,
シーン05.fade,out,0.1,
wait,2,
se,play,300200000190,,,
se,play,300200000250,,,
image,100020609,4,シーン07,
シーン07.fade,in,0.5,
シーン06.fade,out,0.1,
wait,1,
talk,31,一方通行,,,
+talk,show,1,
#,,,,,
bgm,stop,,,,
image,100020609,5,シーン08,
シーン08.fade,in,0.5,
シーン07.fade,out,0.1,
bgm,play,30010012,,,
wait,1,
talk,32,一方通行,,,
#,,,,,
talk,33,一方通行,,,
#,,,,,
talk,34,一方通行,,,
#,,,,,
talk,35,一方通行,,,
#,,,,,
talk,36,一方通行,,,
#,,,,,
talk,37,一方通行,,,
#,,,,,
image,100020609,6,シーン09,
シーン09.fade,in,0.5,
シーン08.fade,out,0.1,
se,play,300200000072,,,
wait,1,
talk,38,一方通行,,,
talk,39,御坂 美琴,,,
#,,,,,
talk,40,一方通行,,,
#,,,,,
talk,41,ミサカ,,,
#,,,,,
talk,42,ミサカ,,,
#,,,,,
talk,43,ミサカＢ,,,
#,,,,,
talk,44,ミサカＣ,,,
talk,45,ミサカＤ,,,
talk,46,ミサカＥ,,,
talk,47,ミサカＦ,,,
#,,,,,
talk,48,ミサカＧ,,,
talk,49,ミサカＨ,,,
talk,50,ミサカＩ,,,
talk,51,ミサカＪ,,,
#,,,,,
talk,52,ミサカＡ,,,
talk,53,一方通行,,,
talk,54,一方通行,,,
#,,,,,
image,100020609,7,シーン10,
シーン10.fade,in,0.5,
シーン09.fade,out,0.1,
wait,1,
talk,55,一方通行,,,
#,,,,,
talk,56,御坂 美琴,,,
talk,57,一方通行,,,
talk,58,御坂 美琴,,,
#,,,,,
talk,59,一方通行,,,
#,,,,,
talk,60,御坂 美琴,,,
#,,,,,
talk,61,一方通行,,,
#,,,,,
talk,62,一方通行,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
