#command,param1,param2,param3,param4,
#,
control,1,
stage,5004003,,,,
bgm,stop,
chara,233000101,親船 最中,10,
chara,1000501,上条 当麻,21,
+place,上条 当麻,親船 最中,
+focus,on,上条 当麻,
bgm,play,30010009,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,上条 当麻,,,
+talk,show,1,
talk,2,親船 最中,,,
talk,3,上条 当麻,,,
talk,4,親船 最中,,,
talk,5,親船 最中,,,
talk,6,親船 最中,,,
talk,7,親船 最中,,,
talk,8,上条 当麻,,,
talk,9,親船 最中,,,
talk,10,上条 当麻,,,
talk,11,親船 最中,,,
talk,12,上条 当麻,,,
talk,13,親船 最中,,,
+se,play,300700000130,,,
talk,14,上条 当麻,,,
+上条 当麻.shake,"(0.10,0)","(10,0)",1,
talk,15,上条 当麻,,,
talk,16,上条 当麻,,,
talk,17,親船 最中,,,
talk,18,親船 最中,,,
talk,19,親船 最中,,,
talk,20,親船 最中,,,
talk,21,上条 当麻,,,
talk,22,親船 最中,,,
talk,23,上条 当麻,,,
talk,24,親船 最中,,,
talk,show,0,
image,100011513,1,シーン01,
シーン01.fade,in,0.5,,,
wait,2,
talk,25,上条 当麻,,,
+talk,show,1,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
