#command,param1,param2,param3,param4,
#,
control,1,
stage,21001001,,,,
bgm,stop,,,,
chara,98000801,禍斗,10,
chara,92000101,エステル,15,
chara,7000101,黄泉川 愛穂,10,
chara,54000101,芳川 桔梗,14,
chara,13001601,一方通行（アイドル）,11,
chara,22000101,打ち止め,12,
+place,一方通行（アイドル）,打ち止め,芳川 桔梗,黄泉川 愛穂,
+一方通行（アイドル）.fade,out,0.5,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
se,play,300400000010,,,
+一方通行（アイドル）.fade,in,0.5,
talk,1,一方通行（アイドル）,,,
+talk,show,1,
talk,2,打ち止め,,,
talk,3,一方通行（アイドル）,,,
talk,4,芳川 桔梗,,,
talk,5,打ち止め,,,
talk,6,一方通行（アイドル）,,,
talk,7,黄泉川 愛穂,,,
talk,8,一方通行（アイドル）,,,
talk,9,打ち止め,,,
talk,10,一方通行（アイドル）,,,
talk,11,打ち止め,,,
talk,12,打ち止め,,,
talk,13,一方通行（アイドル）,,,
talk,14,黄泉川 愛穂,,,
talk,15,芳川 桔梗,,,
talk,16,黄泉川 愛穂,,,
talk,17,黄泉川 愛穂,,,
talk,18,黄泉川 愛穂,,,
talk,19,芳川 桔梗,,,
talk,20,黄泉川 愛穂,,,
talk,21,芳川 桔梗,,,
bgm,stop,,,,
talk,22,打ち止め,,,
talk,23,一方通行（アイドル）,,,
talk,24,打ち止め,,,
+bgm,play,30010005,,,
talk,25,打ち止め,,,
talk,26,一方通行（アイドル）,,,
talk,27,黄泉川 愛穂,,,
talk,28,一方通行（アイドル）,,,
talk,29,一方通行（アイドル）,,,
talk,30,打ち止め,,,
talk,31,一方通行（アイドル）,,,
talk,32,黄泉川 愛穂,,,
talk,33,芳川 桔梗,,,
talk,34,一方通行（アイドル）,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,5002001,,,,
talk,show,0,
+一方通行（アイドル）.fade,out,0.5,
+打ち止め.fade,out,0.5,
+芳川 桔梗.fade,out,0.5,
+黄泉川 愛穂.fade,out,0.5,
place,エステル,禍斗,
+禍斗.fade,in,0.5,
+エステル.fade,in,0.5,
+focus,on,一方通行（アイドル）,
bgm,stop,,,,
wait,1,
bgm,play,30010003,,,
fade,in,1,#FFFFFF,0,
talk,35,禍斗,,,
+talk,show,1,
talk,36,禍斗,,,
talk,37,エステル,,,
talk,38,エステル,,,
talk,39,エステル,,,
+エステル.shake,"(0,0.5,0)","(0,3)",1,
talk,40,禍斗,,,
talk,41,禍斗,,,
talk,42,エステル,,,
+エステル.shake,"(0,0.5,0)","(0,3)",1,
talk,43,禍斗,,,
talk,44,エステル,,,
talk,45,禍斗,,,
talk,46,禍斗,,,
talk,47,エステル,,,
talk,48,禍斗,,,
talk,49,エステル,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,21001001,,,,
talk,show,0,
+禍斗.fade,out,0.5,
+エステル.fade,out,0.5,
place,一方通行（アイドル）,打ち止め,芳川 桔梗,黄泉川 愛穂,
+一方通行（アイドル）.fade,in,0.5,
+打ち止め.fade,in,0.5,
+芳川 桔梗.fade,in,0.5,
+黄泉川 愛穂.fade,in,0.5,
+一方通行（アイドル）.facial,14,
+打ち止め.facial,12,
+芳川 桔梗.facial,12,
+黄泉川 愛穂.facial,12,
+focus,on,一方通行（アイドル）,
bgm,stop,,,,
wait,1,
bgm,play,30010006,,,
fade,in,1,#FFFFFF,0,
talk,50,黄泉川 愛穂,,,
+talk,show,1,
talk,51,一方通行（アイドル）,,,
talk,52,芳川 桔梗,,,
talk,53,一方通行（アイドル）,,,
talk,54,芳川 桔梗,,,
talk,55,打ち止め,,,
talk,56,打ち止め,,,
talk,57,一方通行（アイドル）,,,
talk,58,打ち止め,,,
talk,59,打ち止め,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
