#command,param1,param2,param3,param4,
#,
control,1,
stage,7013004,,,,
bgm,stop,,,,
chara,7000101,黄泉川 愛穂,10,
chara,54000101,芳川 桔梗,13,
chara,84000701,番外個体,11,
chara,22000101,打ち止め,11,
+place,芳川 桔梗,黄泉川 愛穂,
+focus,on,黄泉川 愛穂,
bgm,play,30010004,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,黄泉川 愛穂,,,
+talk,show,1,
talk,2,芳川 桔梗,,,
talk,3,黄泉川 愛穂,,,
talk,4,？？？,,,
talk,5,黄泉川 愛穂,,,
talk,6,打ち止め,,,
talk,7,番外個体,,,
talk,8,黄泉川 愛穂,,,
talk,9,芳川 桔梗,,,
talk,10,黄泉川 愛穂,,,
talk,11,芳川 桔梗,,,
talk,12,黄泉川 愛穂,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+芳川 桔梗.fade,out,0.5,
+黄泉川 愛穂.fade,out,0.5,
+打ち止め.fade,out,0.5,
place,芳川 桔梗,黄泉川 愛穂,打ち止め,
+芳川 桔梗.fade,in,0.5,
+黄泉川 愛穂.fade,in,0.5,
+打ち止め.fade,in,0.5,
+打ち止め.facial,11,
+focus,on,打ち止め,
wait,1,
fade,in,1,#FFFFFF,0,
+se,play,300200000480,,,
talk,13,打ち止め,,,
+talk,show,1,
talk,14,芳川 桔梗,,,
talk,15,打ち止め,,,
talk,16,打ち止め,,,
talk,17,黄泉川 愛穂,,,
talk,18,芳川 桔梗,,,
talk,19,打ち止め,,,
talk,20,黄泉川 愛穂,,,
talk,21,芳川 桔梗,,,
talk,22,黄泉川 愛穂,,,
talk,23,打ち止め,,,
talk,24,黄泉川 愛穂,,,
talk,25,芳川 桔梗,,,
talk,26,打ち止め,,,
talk,27,打ち止め,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+芳川 桔梗.fade,out,0.5,
+黄泉川 愛穂.fade,out,0.5,
+打ち止め.fade,out,0.5,
+番外個体.fade,out,0.5,
place,芳川 桔梗,黄泉川 愛穂,番外個体,打ち止め,
+芳川 桔梗.fade,in,0.5,
+黄泉川 愛穂.fade,in,0.5,
+打ち止め.fade,in,0.5,
+番外個体.fade,in,0.5,
+focus,on,番外個体,
wait,1,
fade,in,1,#FFFFFF,0,
+se,play,300200000480,,,
talk,28,番外個体,,,
+talk,show,1,
talk,29,打ち止め,,,
talk,30,番外個体,,,
talk,31,番外個体,,,
talk,32,番外個体,,,
talk,33,打ち止め,,,
bgm,stop,,,,
talk,34,番外個体,,,
bgm,play,30010022,,,
talk,35,打ち止め,,,
talk,36,打ち止め,,,
talk,37,打ち止め,,,
talk,38,黄泉川 愛穂,,,
talk,39,黄泉川 愛穂,,,
talk,40,芳川 桔梗,,,
talk,41,芳川 桔梗,,,
talk,42,黄泉川 愛穂,,,
talk,43,芳川 桔梗,,,
talk,44,黄泉川 愛穂,,,
talk,45,黄泉川 愛穂,,,
talk,46,黄泉川 愛穂,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],






























































