#command,param1,param2,param3,param4,
#,
control,1,
stage,7002002,,,,
bgm,stop,,,,
chara,1000501,上条 当麻,21,
chara,223000101,折原 臨也,10,
+place,上条 当麻,
+focus,on,上条 当麻,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010001,,,
talk,1,上条 当麻,,,
+talk,show,1,
talk,2,上条 当麻,,,
talk,3,上条 当麻,,,
上条 当麻.fade,out,0.5,
wait,0.5,
talk,4,折原 臨也,,,
+折原 臨也.fade,in,0.5,
+place,折原 臨也,
wait,0.5,
折原 臨也.fade,out,0.5,
talk,5,上条 当麻,,,
+上条 当麻.fade,in,0.5,
+place,上条 当麻,
wait,0.5,
上条 当麻.fade,out,0.5,
talk,6,上条 当麻,,,
+se,play,300200000480,,,
+上条 当麻.fade,in,0.5,
+折原 臨也.fade,in,0.5,
+place,折原 臨也,上条 当麻,
talk,7,折原 臨也,,,
talk,8,上条 当麻,,,
talk,9,折原 臨也,,,
talk,10,上条 当麻,,,
talk,11,折原 臨也,,,
talk,12,折原 臨也,,,
talk,13,上条 当麻,,,
talk,14,上条 当麻,,,
talk,15,上条 当麻,,,
talk,16,折原 臨也,,,
talk,17,折原 臨也,,,
talk,18,折原 臨也,,,
talk,19,上条 当麻,,,
talk,20,折原 臨也,,,
talk,21,折原 臨也,,,
talk,22,上条 当麻,,,
bgm,stop,
fade,out,1,#000000,0,
talk,show,0,
stage,007004002,,,,
+折原 臨也.facial,10,
+上条 当麻.facial,10,
+focus,on,折原 臨也,
wait,1,
fade,in,1,#000000,0,
bgm,play,30010008,,,
talk,23,折原 臨也,,,
+talk,show,1,
talk,24,上条 当麻,,,
talk,25,折原 臨也,,,
talk,26,折原 臨也,,,
talk,27,上条 当麻,,,
talk,28,折原 臨也,,,
talk,29,上条 当麻,,,
talk,30,折原 臨也,,,
talk,31,上条 当麻,,,
talk,32,折原 臨也,,,
talk,33,上条 当麻,,,
talk,34,折原 臨也,,,
talk,35,上条 当麻,,,
talk,36,上条 当麻,,,
talk,37,折原 臨也,,,
talk,38,上条 当麻,,,
talk,39,折原 臨也,,,
talk,40,折原 臨也,,,
talk,41,上条 当麻,,,
fade,out,1,#000000,0,
talk,show,0,
stage,7004003,,,,
+折原 臨也.facial,10,
+上条 当麻.facial,21,
+focus,on,上条 当麻,
wait,1,
fade,in,1,#000000,0,
talk,42,上条 当麻,,,
+talk,show,1,
talk,43,折原 臨也,,,
talk,44,上条 当麻,,,
talk,45,折原 臨也,,,
talk,46,上条 当麻,,,
talk,47,折原 臨也,,,
talk,48,上条 当麻,,,
+se,play,300400000280,,,
talk,49,折原 臨也,,,
talk,50,折原 臨也,,,
talk,51,上条 当麻,,,
bgm,stop,
se,play,300200000102,,,
+上条 当麻.move,1,5,1,
+上条 当麻.fade,out,0.5,
wait,1.5,
bgm,play,30010011,,,
talk,52,折原 臨也,,,
talk,53,折原 臨也,,,
talk,54,折原 臨也,,,
talk,55,折原 臨也,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
