#command,param1,param2,param3,param4,
#,
control,1,
stage,7013004,,,,
bgm,stop,,,,
chara,84000701,番外個体,15,
chara,21000201,ミサカ一〇〇四六号,10,
chara,13000201,一方通行,23,
chara,22000101,打ち止め,21,
+place,ミサカ一〇〇四六号,番外個体,打ち止め,
+focus,on,打ち止め,
bgm,play,30010003,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,打ち止め,,,
+talk,show,1,
talk,2,打ち止め,,,
talk,3,番外個体,,,
talk,4,打ち止め,,,
talk,5,ミサカ一〇〇四六号,,,
talk,6,ミサカ一〇〇四六号,,,
talk,7,ミサカ一〇〇四六号,,,
talk,8,打ち止め,,,
talk,9,打ち止め,,,
talk,10,打ち止め,,,
talk,11,打ち止め,,,
bgm,stop,,,,
talk,12,一方通行,,,
talk,13,打ち止め,,,
talk,14,ミサカ一〇〇四六号,,,
talk,15,打ち止め,,,
talk,16,ミサカ一〇〇四六号,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+ミサカ一〇〇四六号.fade,out,0.5,
+打ち止め.fade,out,0.5,
+一方通行.fade,out,0.5,
+番外個体.fade,out,0.5,
place,ミサカ一〇〇四六号,番外個体,打ち止め,一方通行,
+ミサカ一〇〇四六号.fade,in,0.5,
+打ち止め.fade,in,0.5,
+番外個体.fade,in,0.5,
+一方通行.fade,in,0.5,
+一方通行.facial,20,
+focus,on,一方通行,
wait,1,
bgm,play,30010006,,,
fade,in,1,#FFFFFF,0,
talk,17,一方通行,,,
+talk,show,1,
talk,18,ミサカ一〇〇四六号,,,
talk,19,ミサカ一〇〇四六号,,,
talk,20,一方通行,,,
talk,21,ミサカ一〇〇四六号,,,
talk,22,一方通行,,,
talk,23,ミサカ一〇〇四六号,,,
talk,24,ミサカ一〇〇四六号,,,
bgm,stop,,,,
talk,25,一方通行,,,
bgm,play,30010007,,,
talk,26,ミサカ一〇〇四六号,,,
+screen.effect,ef_com_00000_001_007_00,
talk,27,一方通行,,,
+screen.effect,stop,
talk,28,ミサカ一〇〇四六号,,,
talk,29,ミサカ一〇〇四六号,,,
+screen.effect,ef_com_00000_001_007_00,
talk,30,ミサカ一〇〇四六号,,,
+screen.effect,stop,
bgm,stop,,,,
talk,31,打ち止め,,,
bgm,play,30010005,,,
talk,32,打ち止め,,,
talk,33,一方通行,,,
talk,34,打ち止め,,,
+screen.effect,ef_com_00000_001_007_00,
talk,35,一方通行,,,
+screen.effect,stop,
talk,36,番外個体,,,
talk,37,一方通行,,,
talk,38,打ち止め,,,
talk,39,一方通行,,,
talk,40,一方通行,,,
talk,41,打ち止め,,,
talk,42,一方通行,,,
talk,43,打ち止め,,,
talk,44,一方通行,,,
talk,45,一方通行,,,
bgm,stop,,,,
talk,46,一方通行,,,
一方通行.fade,out,0.5,
bgm,play,30010003,,,
talk,47,打ち止め,,,
talk,48,打ち止め,,,
talk,49,打ち止め,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],














































