#command,param1,param2,param3,param4,
#,
print,初春 飾利 チャプター04,
control,1,
bgm,stop,
stage,7003001,,,,
bgm,play,30010001,1,,
chara,58000101,少年,10,
chara,507000107,少年の姉,10,
chara,4000102,御坂美琴,10,
chara,36000101,初春飾利,10,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
talk,1,初春飾利,,,
+talk,show,1,
+初春飾利.fade,in,0.5,
+place,空白,初春飾利,
talk,2,御坂美琴,,,
+御坂美琴.fade,in,0.5,
+place,御坂美琴,初春飾利,
talk,3,初春飾利,,,
talk,4,御坂美琴,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
stage,10001001,,,,
+初春飾利.fade,out,0.1,
+御坂美琴.fade,out,0.1,
wait,0.5,
bgm,play,30010002,1,,
fade,in,1,#FFFFFF,0,
talk,5,初春飾利,,,
+talk,show,1,
+初春飾利.fade,in,0.5,
talk,6,御坂美琴,,,
+御坂美琴.fade,in,0.5,
talk,7,初春飾利,,,
talk,8,御坂美琴,,,
talk,9,御坂美琴,,,
talk,10,御坂美琴,,,
talk,11,初春飾利,,,
talk,12,初春飾利,,,
talk,13,初春飾利,,,
talk,14,御坂美琴,,,
talk,15,初春飾利,,,
talk,16,初春飾利,,,
talk,17,初春飾利,,,
talk,18,初春飾利,,,
talk,19,御坂美琴,,,
talk,20,初春飾利,,,
talk,21,初春飾利,,,
talk,22,初春飾利,,,
talk,23,御坂美琴,,,
bgm,stop,
talk,24,初春飾利,,,
bgm,play,30010004,1,,
talk,25,少年,,,
talk,26,少年の姉,,,
talk,27,少年,,,
talk,28,御坂美琴,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
+初春飾利.fade,out,0.1,
+御坂美琴.fade,out,0.1,
+place,少年の姉,少年,初春飾利,御坂美琴,
+少年.fade,out,0.1,
+少年の姉.fade,out,0.1,
wait,0.5,
fade,in,1,#FFFFFF,0,
talk,29,少年,,,
+talk,show,1,
+少年.fade,in,0.5,
talk,30,少年の姉,,,
+少年の姉.fade,in,0.5,
talk,31,初春飾利,,,
+初春飾利.fade,in,0.5,
talk,32,少年の姉,,,
talk,33,初春飾利,,,
talk,34,御坂美琴,,,
+御坂美琴.fade,in,0.5,
talk,35,少年の姉,,,
talk,36,少年,,,
talk,37,初春飾利,,,
talk,38,御坂美琴,,,
talk,39,少年の姉,,,
talk,40,初春飾利,,,
talk,41,初春飾利,,,
talk,42,少年,,,
talk,43,初春飾利,,,
talk,44,御坂美琴,,,
fade,out,1.5,#FFFFFF,0,
talk,clear,
+focus,on,少年,
+focus,off,御坂美琴,初春飾利,少年の姉,
+少年.facial,12,
wait,0.5,
bgm,play,30010022,1,,
fade,in,1.5,#FFFFFF,0,
talk,45,少年,,,
talk,46,少年の姉,,,
talk,47,少年の姉,,,
talk,48,少年の姉,,,
talk,49,初春飾利,,,
talk,50,少年の姉,,,
talk,51,少年の姉,,,
talk,52,少年,,,
se,play,300200000062,,,
+少年の姉.move,0,4,1,
+少年.move,1,4,1.5,
wait,0.5,
+少年.fade,out,0.1,
+少年の姉.fade,out,0.1,
fade,out,1,#FFFFFF,0,
talk,clear,
talk,show,0,
+初春飾利.fade,out,0.1,
+御坂美琴.fade,out,0.1,
+place,御坂美琴,初春飾利,
wait,0.5,
fade,in,1,#FFFFFF,0,
talk,53,御坂美琴,,,
+talk,show,1,
+御坂美琴.fade,in,0.5,
talk,54,初春飾利,,,
+初春飾利.fade,in,0.5,
talk,55,御坂美琴,,,
talk,56,初春飾利,,,
talk,57,御坂美琴,,,
talk,58,御坂美琴,,,
talk,59,初春飾利,,,
talk,60,御坂美琴,,,
talk,61,御坂美琴,,,
talk,62,御坂美琴,,,
talk,63,初春飾利,,,
talk,64,初春飾利,,,
talk,65,初春飾利,,,
talk,66,御坂美琴,,,
talk,67,初春飾利,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








