#command,param1,param2,param3,param4,
#,
control,1,
stage,7020001,,,,
bgm,stop,,,,
chara,191000101,ヴェルドラ,11,
chara,4000202,御坂 美琴,11,
+place,ヴェルドラ,
+御坂 美琴.fade,out,0.1,
+focus,on,ヴェルドラ,
bgm,play,30010003,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,ヴェルドラ,,,
+talk,show,1,
talk,2,ヴェルドラ,,,
talk,3,ヴェルドラ,,,
talk,4,ヴェルドラ,,,
talk,5,ヴェルドラ,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7009001,,,,
talk,show,0,
+ヴェルドラ.fade,out,0.5,
place,ヴェルドラ,
+ヴェルドラ.fade,in,0.5,
+ヴェルドラ.facial,15,
+focus,on,ヴェルドラ,
wait,1,,,,
fade,in,1,#FFFFFF,0,
+se,play,300300000410,,,
talk,6,ヴェルドラ,,,
+talk,show,1,
talk,7,ヴェルドラ,,,
talk,8,ヴェルドラ,,,
talk,9,ヴェルドラ,,,
talk,10,ヴェルドラ,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+ヴェルドラ.fade,out,0.5,
+御坂 美琴.fade,out,0.5,
place,御坂 美琴,
+御坂 美琴.fade,in,0.5,
+focus,on,御坂 美琴,
wait,1,,,,
fade,in,1,#FFFFFF,0,
talk,11,御坂 美琴,,,
+talk,show,1,
talk,12,御坂 美琴,,,
talk,13,御坂 美琴,,,
bgm,stop,,,,
talk,show,0,
+御坂 美琴.fade,out,0.5,
place,ヴェルドラ,御坂 美琴,
+ヴェルドラ.fade,in,0.5,
+御坂 美琴.fade,in,0.5,
+ヴェルドラ.facial,10,
+focus,on,ヴェルドラ,
bgm,play,30010006,,,
wait,1,
talk,14,ヴェルドラ,,,
+talk,show,1,
talk,15,御坂 美琴,,,
talk,16,御坂 美琴,,,
talk,17,ヴェルドラ,,,
talk,18,御坂 美琴,,,
talk,19,ヴェルドラ,,,
talk,20,御坂 美琴,,,
bgm,stop,,,,
talk,21,ヴェルドラ,,,
bgm,play,30010003,,,
talk,22,御坂 美琴,,,
talk,23,ヴェルドラ,,,
talk,24,ヴェルドラ,,,
talk,25,御坂 美琴,,,
talk,26,ヴェルドラ,,,
talk,27,御坂 美琴,,,
talk,28,ヴェルドラ,,,
talk,29,御坂 美琴,,,
talk,30,ヴェルドラ,,,
talk,31,ヴェルドラ,,,
talk,32,御坂 美琴,,,
talk,33,ヴェルドラ,,,
talk,34,御坂 美琴,,,
talk,35,ヴェルドラ,,,
talk,36,御坂 美琴,,,
talk,37,御坂 美琴,,,
talk,38,御坂 美琴,,,
talk,39,ヴェルドラ,,,
talk,40,御坂 美琴,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
