#command,param1,param2,param3,param4,
#,
control,1,
stage,7010004,,,,
bgm,stop,,,,
chara,37000901,佐天 涙子,12,
chara,4001001,御坂 美琴,10,
chara,36000901,初春 飾利,11,
chara,5001001,白井 黒子,10,
+place,佐天 涙子,初春 飾利,白井 黒子,御坂 美琴,
+focus,on,初春 飾利,
bgm,play,30010003,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,初春 飾利,,,
+talk,show,1,
talk,2,白井 黒子,,,
talk,3,御坂 美琴,,,
talk,4,佐天 涙子,,,
talk,5,初春 飾利,,,
talk,6,佐天 涙子,,,
talk,7,白井 黒子,,,
talk,8,佐天 涙子,,,
talk,9,御坂 美琴,,,
talk,10,佐天 涙子,,,
talk,11,白井 黒子,,,
talk,12,初春 飾利,,,
talk,13,佐天 涙子,,,
talk,14,御坂 美琴,,,
talk,15,佐天たち,,,
+佐天 涙子.facial,12,
+初春 飾利.facial,12,
+白井 黒子.facial,10,
+focus,on,佐天 涙子,初春 飾利,白井 黒子,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
+御坂 美琴.fade,out,0.5,
+佐天 涙子.fade,out,0.5,
+初春 飾利.fade,out,0.5,
+白井 黒子.fade,out,0.5,
place,佐天 涙子,初春 飾利,白井 黒子,御坂 美琴,
+御坂 美琴.fade,in,0.5,
+佐天 涙子.fade,in,0.5,
+初春 飾利.fade,in,0.5,
+白井 黒子.fade,in,0.5,
+御坂 美琴.facial,10,
+佐天 涙子.facial,12,
+初春 飾利.facial,12,
+白井 黒子.facial,12,
+focus,on,御坂 美琴,
wait,1,,,,
fade,in,1,#FFFFFF,0,
talk,16,御坂 美琴,,,
+talk,show,1,
talk,17,初春 飾利,,,
bgm,stop,,,,
talk,18,白井 黒子,,,
bgm,play,30010006,,,
talk,19,白井 黒子,,,
+screen.effect,ef_com_00000_001_007_00,
talk,20,御坂 美琴,,,
+screen.effect,stop,
talk,21,白井 黒子,,,
talk,22,御坂 美琴,,,
bgm,stop,,,,
talk,23,御坂 美琴,,,
bgm,play,30010003,,,
talk,24,佐天 涙子,,,
talk,25,初春 飾利,,,
talk,26,白井 黒子,,,
talk,27,佐天 涙子,,,
talk,28,佐天 涙子,,,
talk,29,佐天 涙子,,,
talk,30,初春 飾利,,,
talk,31,御坂 美琴,,,
talk,32,佐天 涙子,,,
bgm,stop,,,,
talk,33,佐天 涙子,,,
bgm,play,30010006,,,
talk,34,白井 黒子,,,
talk,35,佐天 涙子,,,
talk,36,佐天 涙子,,,
talk,37,初春 飾利,,,
talk,38,御坂 美琴,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
