#command,param1,param2,param3,param4,
#,
control,1,
stage,7004003,,,,
bgm,stop,
chara,27000101,シェリー,11,
chara,30000301,五和,15,
chara,29000101,建宮 斎字,10,
+place,建宮 斎字,五和,シェリー,
+建宮 斎字.fade,in,0.5,
+五和.fade,in,0.5,
+シェリー.fade,in,0.5,
+focus,on,五和,
bgm,play,30010010,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,五和,,,
+talk,show,1,
talk,2,シェリー,,,
talk,3,シェリー,,,
talk,4,五和,,,
talk,5,シェリー,,,
talk,6,五和,,,
talk,7,五和,,,
talk,8,建宮 斎字,,,
talk,9,五和,,,
talk,10,建宮 斎字,,,
talk,11,建宮 斎字,,,
talk,12,五和,,,
talk,13,建宮 斎字,,,
talk,14,建宮 斎字,,,
talk,15,五和,,,
talk,16,建宮 斎字,,,
talk,17,建宮 斎字,,,
talk,18,建宮 斎字,,,
talk,19,建宮 斎字,,,
talk,20,五和,,,
talk,21,五和,,,
talk,22,建宮 斎字,,,
talk,23,五和,,,
talk,24,建宮 斎字,,,
+bgm,stop,
talk,25,シェリー,,,
+bgm,play,30010020,,,
talk,26,天草式・イギリス清教,,,
+stage.shake,"(0.10,0)","(10,0)",1,,
+focus,off,
talk,27,建宮 斎字,,,
talk,28,建宮 斎字,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
