#command,param1,param2,param3,param4,
#,
control,1,
stage,7017001,,,,
bgm,stop,
chara,66000101,浜面 仕上,14,
chara,20000401,滝壺 理后,10,
chara,11000401,麦野 沈利,16,
chara,18000401,絹旗 最愛,10,
+place,浜面 仕上,麦野 沈利,絹旗 最愛,滝壺 理后,
+focus,on,麦野 沈利,
+浜面 仕上.move,0,4,1,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,1,
talk,1,麦野 沈利,,,
+talk,show,1,
talk,2,浜面 仕上,,,
+浜面 仕上.move,4,0,1,
talk,3,麦野 沈利,,,
talk,4,絹旗 最愛,,,
talk,5,滝壺 理后,,,
talk,6,浜面 仕上,,,
talk,7,浜面 仕上,,,
bgm,play,30010007,,,
talk,8,浜面 仕上,,,
talk,9,浜面 仕上,,,
talk,10,浜面 仕上,,,
talk,11,浜面 仕上,,,
talk,12,滝壺 理后,,,
talk,13,浜面 仕上,,,
+浜面 仕上.shake,"(0.10,0)","(10,0)",1,
talk,14,絹旗 最愛,,,
talk,15,滝壺 理后,,,
talk,16,浜面 仕上,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
bgm,stop,
浜面 仕上.facial,17,
+滝壺 理后.facial,10,
+麦野 沈利.facial,10,
+絹旗 最愛.facial,15,
+focus,on,絹旗 最愛,
wait,1.5,
fade,in,1,#FFFFFF,0,
bgm,play,30010001,,,
talk,17,絹旗 最愛,,,
+talk,show,1,
talk,18,浜面 仕上,,,
+浜面 仕上.shake,"(0.10,0)","(10,0)",1,
talk,19,絹旗 最愛,,,
talk,20,浜面 仕上,,,
talk,21,絹旗 最愛,,,
talk,22,滝壺 理后,,,
talk,23,絹旗 最愛,,,
talk,24,浜面 仕上,,,
talk,25,浜面 仕上,,,
talk,26,浜面 仕上,,,
talk,27,絹旗 最愛,,,
talk,28,浜面 仕上,,,
+浜面 仕上.shake,"(0.10,0)","(10,0)",1,
talk,29,浜面 仕上,,,
talk,30,麦野 沈利,,,
talk,31,浜面 仕上,,,
talk,32,浜面 仕上,,,
talk,33,麦野 沈利,,,
bgm,stop,
talk,34,浜面 仕上,,,
talk,35,麦野 沈利,,,
bgm,play,30010008,,,
talk,36,浜面 仕上,,,
talk,37,浜面 仕上,,,
talk,38,絹旗 最愛,,,
talk,39,絹旗 最愛,,,
talk,40,麦野 沈利,,,
talk,41,麦野 沈利,,,
talk,42,滝壺 理后,,,
talk,43,絹旗 最愛,,,
talk,44,絹旗 最愛,,,
talk,45,浜面 仕上,,,
talk,46,浜面 仕上,,,
talk,47,浜面 仕上,,,
talk,48,麦野 沈利,,,
talk,49,浜面 仕上,,,
talk,50,麦野 沈利,,,
bgm,stop,
talk,51,麦野 沈利,,,
bgm,play,30010003,,,
talk,52,滝壺 理后,,,
talk,53,絹旗 最愛,,,
talk,54,麦野 沈利,,,
talk,55,浜面 仕上,,,
talk,56,麦野 沈利,,,
talk,57,浜面 仕上,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
