#command,param1,param2,param3,param4,
#,サイド別ストーリー: 暗部組織-グループ チャプター06,
print,真のご主人様の証,
control,1,
bgm,stop,
stage,10001001,,,,
bgm,play,30010003,1,,
chara,3000201,土御門 元春,10,
chara,13001001,一方通行,23,
chara,60000201,メイド,10,
+一方通行.fade,out,0.1,
+土御門 元春.fade,out,0.1,
+メイド.fade,out,0.1,
+talk,show,0,

place,土御門 元春,メイド,一方通行,
fade,in,1,#000000,0,
,,,,,
メイド.fade,in,0.5,
talk,1,メイド,,,
+talk,start,
+talk,show,1,
一方通行.fade,in,0.5,
+土御門 元春.fade,in,0.5,
talk,2,一方通行,,,
talk,3,メイド,,,
talk,4,土御門 元春,,,
talk,5,メイド,,,
talk,6,一方通行,,,
talk,7,メイド,,,
talk,8,一方通行,,,
talk,9,土御門 元春,,,
talk,10,一方通行,,,
talk,11,メイド,,,
talk,12,土御門 元春,,,
talk,13,一方通行,,,
talk,14,土御門 元春,,,
talk,15,一方通行,,,
talk,16,メイド,,,
talk,17,土御門 元春,,,
talk,18,メイド,,,
talk,19,一方通行,,,
talk,20,土御門 元春,,,
talk,21,一方通行,,,
talk,22,土御門 元春,,,
talk,23,土御門 元春,,,
talk,24,メイド,,,
talk,25,メイド,,,
talk,26,メイド,,,
talk,27,土御門 元春,,,
talk,28,メイド,,,
talk,29,メイド,,,
talk,30,メイド,,,
talk,31,一方通行,,,
talk,32,メイド,,,
talk,33,土御門 元春,,,
talk,34,一方通行,,,
talk,35,一方通行,,,
talk,36,一方通行,,,
talk,37,土御門 元春,,,
talk,38,一方通行,,,
talk,39,メイド,,,
talk,40,一方通行,,,
talk,41,メイド,,,
talk,42,一方通行,,,
talk,43,メイド,,,
talk,44,土御門 元春,,,
talk,45,土御門 元春,,,
talk,46,一方通行,,,
talk,47,一方通行,,,
talk,48,メイド,,,
talk,49,一方通行,,,

wait,1,
fade,out,1,#FFFFFF,
bgm,stop,
wait,1,
[End],







