#command,param1,param2,param3,param4,
print,チャプター21：地下街　麦野 沈利　滝壺 理后　,
control,1,
bgm,stop,
stage,015001001,,,,
bgm,play,30010001,,,
chara,11000101,麦野 沈利,10,
chara,20000101,滝壺 理后,10,
place,滝壺 理后,麦野 沈利,
+麦野 沈利.fade,out,0.1,
+滝壺 理后.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
se,play,0300100000030,,,
滝壺 理后.fade,in,0.5,
+talk,1,滝壺 理后,
+talk,show,1,,,
麦野 沈利.fade,in,0.5,
+talk,2,麦野 沈利,,,
talk,3,滝壺 理后,,,
talk,4,麦野 沈利,,,
talk,5,滝壺 理后,,,
talk,6,麦野 沈利,,,
talk,7,滝壺 理后,,,
talk,8,麦野 沈利,,,
talk,9,滝壺 理后,,,
talk,10,麦野 沈利,,,
talk,11,滝壺 理后,,,
talk,12,麦野 沈利,,,
talk,13,滝壺 理后,,,
talk,14,麦野 沈利,,,
+se,play,0300100000020,,,
talk,15,滝壺 理后,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],














































