#command,param1,param2,param3,param4,
#,
control,1,
stage,14001001,,,,
bgm,stop,,,,
chara,37000101,佐天 涙子,10,
chara,35000101,固法 美偉,10,
chara,36000101,初春 飾利,10,
chara,163000101,柳迫 碧美,10,
+柳迫 碧美.fade,out,0.1,
+place,固法 美偉,佐天 涙子,初春 飾利,
+focus,on,佐天 涙子,
bgm,play,30010003,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,佐天 涙子,,,
+talk,show,1,
talk,2,佐天 涙子,,,
talk,3,固法 美偉,,,
talk,4,固法 美偉,,,
talk,5,固法 美偉,,,
talk,6,佐天 涙子,,,
talk,7,佐天 涙子,,,
talk,8,佐天 涙子,,,
talk,9,佐天 涙子,,,
talk,10,固法 美偉,,,
talk,11,初春 飾利,,,
talk,12,固法 美偉,,,
talk,13,初春 飾利,,,
talk,14,初春 飾利,,,
talk,15,初春 飾利,,,
talk,16,固法 美偉,,,
talk,17,固法 美偉,,,
talk,18,佐天 涙子,,,
talk,19,初春 飾利,,,
talk,20,固法 美偉,,,
talk,21,固法 美偉,,,
talk,22,固法 美偉,,,
talk,23,固法 美偉,,,
talk,24,初春 飾利,,,
talk,25,佐天 涙子,,,
se,play,300200000900,,,
talk,26,固法 美偉,,,
talk,27,固法 美偉,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7013005,,,,
talk,show,0,
+佐天 涙子.fade,out,0.5,
+初春 飾利.fade,out,0.5,
place,固法 美偉,柳迫 碧美,
+固法 美偉.facial,16,
+focus,on,固法 美偉,
bgm,stop,,,,
se,play,300400000230,,,
wait,1,
bgm,play,30010002,,,
fade,in,1,#FFFFFF,0,
talk,28,固法 美偉,,,
+talk,show,1,
柳迫 碧美.fade,in,0.5,
+se,play,300200000480,,,
talk,29,柳迫 碧美,,,
talk,30,固法 美偉,,,
talk,31,柳迫 碧美,,,
talk,32,固法 美偉,,,
talk,33,固法 美偉,,,
talk,34,柳迫 碧美,,,
talk,35,固法 美偉,,,
talk,36,柳迫 碧美,,,
talk,37,固法 美偉,,,
talk,38,固法 美偉,,,
talk,39,柳迫 碧美,,,
talk,40,柳迫 碧美,,,
talk,41,固法 美偉,,,
talk,42,柳迫 碧美,,,
talk,43,柳迫 碧美,,,
talk,44,固法 美偉,,,
talk,45,柳迫 碧美,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
