#command,param1,param2,param3,param4,
#,
control,1,
stage,22002001,,,,
bgm,stop,,,,
chara,93000201,帆風 潤子,10,
chara,10000201,食蜂 操祈,11,
chara,139000901,警策 看取,10,
+警策 看取.fade,out,0.1,
+place,帆風 潤子,食蜂 操祈,
+focus,on,食蜂 操祈,
bgm,play,30010024,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
se,play,300100000310,,,
talk,1,食蜂 操祈,,,
+talk,show,1,
talk,2,帆風 潤子,,,
talk,3,帆風 潤子,,,
talk,4,食蜂 操祈,,,
talk,5,帆風 潤子,,,
talk,6,食蜂 操祈,,,
talk,7,食蜂 操祈,,,
talk,8,食蜂 操祈,,,
talk,9,食蜂 操祈,,,
talk,10,帆風 潤子,,,
talk,11,帆風 潤子,,,
talk,12,帆風 潤子,,,
talk,13,食蜂 操祈,,,
talk,14,帆風 潤子,,,
wait,1,
fade,out,1,#FFFFFF,0,
stage,7003001,,,,
talk,show,0,
+食蜂 操祈.fade,out,0.5,
+帆風 潤子.fade,out,0.5,
place,食蜂 操祈,警策 看取,
+食蜂 操祈.fade,in,0.5,
+警策 看取.fade,in,0.5,
+食蜂 操祈.facial,11,
+focus,on,警策 看取,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010001,,,
fade,in,1,#FFFFFF,0,
+se,play,300200000480,,,
talk,15,警策 看取,,,
+talk,show,1,
talk,16,食蜂 操祈,,,
talk,17,食蜂 操祈,,,
talk,18,警策 看取,,,
talk,19,警策 看取,,,
wait,1,
fade,out,1,#FFFFFF,0,
talk,show,0,
食蜂 操祈.facial,11,
+警策 看取.facial,10,
+focus,on,食蜂 操祈,
wait,1,,,,
fade,in,1,#FFFFFF,0,
talk,20,食蜂 操祈,,,
+talk,show,1,
talk,21,警策 看取,,,
talk,22,警策 看取,,,
talk,23,警策 看取,,,
talk,24,警策 看取,,,
talk,25,食蜂 操祈,,,
talk,26,食蜂 操祈,,,
talk,27,食蜂 操祈,,,
talk,28,警策 看取,,,
talk,29,食蜂 操祈,,,
talk,30,食蜂 操祈,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
