#command,param1,param2,param3,param4,
#,
print,白井黒子 チャプター05,
control,1,
bgm,stop,
stage,3003001,,,,
bgm,play,30010004,1,,
chara,35000101,固法美偉,10,
chara,36000101,初春飾利,10,
chara,4000102,御坂美琴,10,
chara,5000101,白井黒子,10,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
talk,1,御坂美琴,,,
+talk,show,1,
+御坂美琴.fade,in,0.5,
+place,空白,御坂美琴,
talk,2,白井黒子,,,
+白井黒子.fade,in,0.5,
+place,白井黒子,御坂美琴,
talk,3,御坂美琴,,,
talk,4,白井黒子,,,
talk,5,白井黒子,,,
talk,6,御坂美琴,,,
talk,7,白井黒子,,,
talk,8,御坂美琴,,,
talk,9,白井黒子,,,
talk,10,白井黒子,,,
talk,11,御坂美琴,,,
se,play,300200000012,,,
+御坂美琴.move,1,5,1,
wait,0.5,
+御坂美琴.fade,out,0.1,
talk,12,白井黒子,,,
fade,out,1.5,#000000,0,
talk,show,0,
+白井黒子.fade,out,0.1,
wait,0.5,
bgm,play,30010009,1,,
fade,in,1.5,#000000,0,
talk,13,白井黒子,,,
+talk,show,1,
+白井黒子.fade,in,0.5,
+place,白井黒子,
talk,14,白井黒子,,,
talk,15,白井黒子,,,
se,play,300700000590,,,
+白井黒子.fade,out,0.2,
wait,0.5,
fade,out,1.5,#000000,0,
talk,clear,
talk,show,0,
stage,14001001,,,,
+白井黒子.fade,out,0.1,
+初春飾利.fade,out,0.1,
+固法美偉.fade,out,0.1,
+place,白井黒子,御坂美琴,固法美偉,初春飾利,
wait,0.5,
fade,in,1.5,#000000,0,
se,play,300700000590,,,
+白井黒子.fade,in,0.5,
+talk,show,1,
wait,0.5,
talk,16,固法美偉,,,
+固法美偉.fade,in,0.5,
talk,17,白井黒子,,,
talk,18,白井黒子,,,
talk,19,固法美偉,,,
talk,20,白井黒子,,,
talk,21,固法美偉,,,
talk,22,固法美偉,,,
talk,23,固法美偉,,,
talk,24,固法美偉,,,
talk,25,白井黒子,,,
bgm,play,30010004,1,,
talk,26,初春飾利,,,
+se,play,300200000091,,,
+初春飾利.fade,in,0.5,
+初春飾利.move,5,3,0.5,
talk,27,固法美偉,,,
talk,28,初春飾利,,,
talk,29,初春飾利,,,
talk,30,白井黒子,,,
talk,31,白井黒子,,,
talk,32,初春飾利,,,
talk,33,御坂美琴,,,
+se,play,300200000011,,,
+御坂美琴.fade,in,1,
talk,34,白井黒子,,,
talk,35,御坂美琴,,,
talk,36,白井黒子,,,
talk,37,固法美偉,,,
talk,38,初春飾利,,,
talk,39,初春飾利,,,
bgm,play,30010022,1,,
talk,40,白井黒子,,,
talk,41,白井黒子,,,
talk,42,初春飾利,,,
talk,43,初春飾利,,,
talk,44,固法美偉,,,
talk,45,白井黒子,,,
talk,46,御坂美琴,,,
talk,47,白井黒子,,,
talk,48,御坂美琴,,,
talk,49,白井黒子,,,
talk,50,御坂美琴,,,
talk,51,固法美偉,,,
talk,52,初春飾利,,,
talk,53,白井黒子,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],








