#command,param1,param2,param3,param4,
#,
control,1,
stage,7004001,,,,
bgm,stop,
chara,81000101,フロリス,13,
chara,29000101,建宮 斎字,10,
chara,80000101,レッサー,14,
chara,83000101,ランシス,14,
chara,82000101,ベイロープ,11,
+place,建宮 斎字,フロリス,ランシス,レッサー,
+focus,on,建宮 斎字,
bgm,play,30010008,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,1,
talk,1,建宮 斎字,,,
+talk,show,1,
talk,2,レッサー,,,
talk,3,フロリス,,,
talk,4,ランシス,,,
フロリス.fade,out,0.5,
talk,5,ベイロープ,,,
+ベイロープ.fade,in,0.5,
+place,建宮 斎字,ベイロープ,ランシス,レッサー,
talk,6,ベイロープ,,,
talk,7,レッサー,,,
talk,8,建宮 斎字,,,
talk,9,ベイロープ,,,
talk,10,建宮 斎字,,,
talk,11,建宮 斎字,,,
talk,12,建宮 斎字,,,
talk,13,レッサー,,,
建宮 斎字.fade,out,0.5,
talk,14,フロリス,,,
+フロリス.fade,in,0.5,
+place,フロリス,ベイロープ,ランシス,レッサー,
talk,15,ランシス,,,
talk,16,ベイロープ,,,
フロリス.fade,out,0.5,
talk,17,建宮 斎字,,,
+建宮 斎字.fade,in,0.5,
+place,建宮 斎字,ベイロープ,ランシス,レッサー,
talk,18,建宮 斎字,,,
talk,19,建宮 斎字,,,
talk,20,レッサー,,,
talk,21,レッサー,,,
talk,22,レッサー,,,
talk,23,ベイロープ,,,
talk,24,ランシス,,,
建宮 斎字.fade,out,0.5,
talk,25,フロリス,,,
+フロリス.fade,in,0.5,
+place,フロリス,ベイロープ,ランシス,レッサー,
talk,26,フロリス,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
