#command,param1,param2,param3,param4,
#,
stage,22002001,,,,
control,1,
bgm,stop,
chara,4000801,御坂 美琴,12,
chara,5001201,白井 黒子,11,
chara,53000201,湾内 絹保,10,
chara,55000201,泡浮 万彬,12,
place,白井 黒子,御坂 美琴,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
+focus,on,御坂 美琴,
wait,0.5,
bgm,play,30010001,,,
talk,1,御坂 美琴,,,
+talk,show,1,
talk,2,白井 黒子,,,
talk,3,白井 黒子,,,
talk,4,御坂 美琴,,,
talk,5,御坂 美琴,,,
talk,6,白井 黒子,,,
talk,7,御坂 美琴,,,
talk,8,白井 黒子,,,
talk,9,御坂 美琴,,,
talk,10,白井 黒子,,,
talk,11,御坂 美琴,,,
talk,12,御坂 美琴,,,
talk,13,白井 黒子,,,
talk,14,御坂 美琴,,,
talk,15,白井 黒子,,,
talk,16,御坂 美琴,,,
talk,17,白井 黒子,,,
talk,18,白井 黒子,,,
+白井 黒子.effect,ef_com_00000_001_007_00,"(100,-350)",2,0,
wait,1,
talk,19,御坂 美琴,,,
+白井 黒子.effect,delete,
+御坂 美琴.shake,"(0.10,0)","(10,0)",1,
bgm,stop,
wait,1,
御坂 美琴.fade,out,0.5,
+白井 黒子.fade,out,0.5,
wait,0.5,
bgm,play,30010024,,,
talk,20,湾内 絹保,,,
+se,play,300200000240,,,
+白井 黒子.fade,in,0.5,
+御坂 美琴.fade,in,0.5,
+湾内 絹保.fade,in,0.5,
+泡浮 万彬.fade,in,0.5,
+place,白井 黒子,御坂 美琴,湾内 絹保,泡浮 万彬,
talk,21,泡浮 万彬,,,
talk,22,御坂 美琴,,,
talk,23,湾内 絹保,,,
talk,24,泡浮 万彬,,,
talk,25,御坂 美琴,,,
talk,26,湾内 絹保,,,
talk,27,白井 黒子,,,
talk,28,御坂 美琴,,,
talk,29,泡浮 万彬,,,
talk,30,御坂 美琴,,,
fade,out,1,#FFFFFF,0,
bgm,stop,
talk,show,0,
+白井 黒子.facial,10,
+御坂 美琴.facial,10,
+湾内 絹保.facial,10,
+泡浮 万彬.facial,10,
wait,0.5,
focus,on,湾内 絹保,
fade,in,1,#FFFFFF,0,
talk,31,湾内 絹保,,,
+talk,show,1,
talk,32,御坂 美琴,,,
talk,33,泡浮 万彬,,,
talk,34,御坂 美琴,,,
bgm,play,30010003,,,
talk,35,泡浮 万彬,,,
talk,36,御坂 美琴,,,
talk,37,白井 黒子,,,
talk,38,白井 黒子,,,
talk,39,御坂 美琴,,,
talk,40,湾内 絹保,,,
talk,41,白井 黒子,,,
talk,42,湾内 絹保,,,
talk,43,白井 黒子,,,
talk,44,御坂 美琴,,,
talk,45,湾内 絹保,,,
talk,46,泡浮 万彬,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
















