#command,param1,param2,param3,param4,
control,1,
bgm,stop,
stage,22001001,
bgm,play,030010001,,,
chara,10000101,食蜂 操祈,15,
chara,4000102,御坂 美琴,11,
place,御坂 美琴,食蜂 操祈,
+食蜂 操祈.fade,out,0.1,
+御坂 美琴.fade,out,0.1,
talk,start,
+talk,show,0,
+fade,in,1.0,#000000,0,
食蜂 操祈.fade,in,0.5,
+talk,1,食蜂 操祈,,,
+talk,show,1,
御坂 美琴.fade,in,0.5,
+talk,2,御坂 美琴,,,
talk,3,食蜂 操祈,,,
talk,4,御坂 美琴,,,
talk,5,食蜂 操祈,,,
talk,6,御坂 美琴,,,
talk,7,食蜂 操祈,,,
talk,8,御坂 美琴,,,
talk,9,食蜂 操祈,,,
talk,10,御坂 美琴,,,
talk,11,食蜂 操祈,,,
talk,12,御坂 美琴,,,
talk,13,食蜂 操祈,,,
talk,14,御坂 美琴,,,
talk,15,食蜂 操祈,,,
talk,16,御坂 美琴,,,
talk,17,食蜂 操祈,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],




































