#command,param1,param2,param3,param4,
#,
control,1,
bgm,stop,,,,
image,100020608,1,シーン01,
シーン01.fade,in,0.5,
bgm,play,30010010,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
#,,,,,
#,,,,,
talk,1,ミサカ,,,
+talk,show,1,
#,,,,,
talk,2,ミサカ,,,
#,,,,,
image,100020608,2,シーン02,
シーン02.fade,in,0.5,
シーン01.fade,out,0.1,
wait,1,
talk,3,御坂 美琴,,,
#,,,,,
talk,4,御坂 美琴,,,
#,,,,,
#,,,,,
image,100020608,1,シーン01,
シーン01.fade,in,0.5,
シーン02.fade,out,0.1,
wait,1,
talk,5,ミサカ,,,
#,,,,,
talk,6,ミサカ,,,
#,,,,,
image,100020608,2,シーン02,
シーン02.fade,in,0.5,
シーン01.fade,out,0.1,
wait,1,
talk,7,,,,
talk,8,御坂 美琴,,,
#,,,,,
talk,9,御坂 美琴,,,
#,,,,,
talk,10,御坂 美琴,,,
#,,,,,
talk,11,御坂 美琴,,,
talk,12,御坂 美琴,,,
#,,,,,
talk,13,御坂 美琴,,,
#,,,,,
image,100020608,3,シーン03,
シーン03.fade,in,0.5,
シーン02.fade,out,0.1,
se,play,300700000100,,,
wait,0.5,
se,play,300700000300,,,
wait,1,
talk,14,御坂 美琴,,,
talk,15,御坂 美琴,,,
#,,,,,
talk,16,御坂 美琴,,,
#,,,,,
talk,17,御坂 美琴,,,
#,,,,,
talk,18,御坂 美琴,,,
#,,,,,
talk,19,御坂 美琴,,,
#,,,,,
talk,20,御坂 美琴,,,
#,,,,,
image,100020607,4,シーン04,
シーン04.fade,in,0.5,
シーン03.fade,out,0.1,
wait,1,
talk,21,ミサカ,,,
#,,,,,
se,play,300200000102,,,
talk,22,御坂 美琴,,,
#,,,,,
#,,,,,
bgm,stop,,,,
image,100020608,4,シーン05,
シーン05.fade,in,0.5,
シーン04.fade,out,0.1,
bgm,play,30010012,,,
wait,1,
talk,23,？？？,,,
#,,,,,
talk,24,？？？,,,
#,,,,,
talk,25,？？？,,,
#,,,,,
talk,26,？？？,,,
#,,,,,
image,100020608,5,シーン06,
シーン06.fade,in,0.5,
シーン05.fade,out,0.1,
wait,1,
talk,27,？？？,,,
#,,,,,
talk,28,？？？,,,
#,,,,,
talk,29,？？？,,,
#,,,,,
image,100020608,6,シーン07,
シーン07.fade,in,0.5,
シーン06.fade,out,0.1,
se,play,300200000102,,,
wait,1,
talk,30,御坂 美琴,,,
#,,,,,
talk,31,御坂 美琴,,,
#,,,,,
talk,32,御坂 美琴,,,
#,,,,,
image,100020608,7,シーン08,
シーン08.fade,in,0.5,
シーン07.fade,out,0.1,
se,play,300700000350,,,
wait,2,
image,100020608,8,シーン09,
シーン09.fade,in,0.5,
シーン08.fade,out,0.1,
wait,1,
talk,33,？？？,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
