#command,param1,param2,param3,param4,
#,御坂姉妹の違いとは,
control,1,
chara,2000101,インデックス,10,
chara,21000101,御坂妹,10,
talk,start,
+talk,show,0,
stage,1001001,,,,
+fade,in,1.0,#000000,0,
+bgm,play,030010001,,,
talk,1,インデックス,,,
+talk,show,1,
+インデックス.fade,in,0.5,
+place,インデックス,空白,
talk,2,御坂妹,,,
+御坂妹.fade,in,0.5,
+place,インデックス,御坂妹,
talk,3,インデックス,,,
talk,4,御坂妹,,,
talk,5,インデックス,,,
talk,6,御坂妹,,,
talk,7,御坂妹,,,
talk,8,インデックス,,,
talk,9,御坂妹,,,
talk,10,インデックス,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],






























