#command,param1,param2,param3,param4,
#,
control,1,
stage,7013005,,,,
bgm,stop,,,,
chara,1000201,上条 当麻,10,
chara,30001301,五和,10,
chara,39000201,土御門 舞夏,20,
chara,2002401,インデックス,10,
chara,45000701,オティヌス（肩）,10,
+attach,オティヌス（肩）,上条 当麻,
+オティヌス（肩）.fade,out,0.1,
+place,土御門 舞夏,上条 当麻,
+focus,on,上条 当麻,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,上条 当麻,,,
+talk,show,1,
talk,2,土御門 舞夏,,,
talk,3,土御門 舞夏,,,
talk,show,0,
+土御門 舞夏.fade,out,0.5,
+上条 当麻.fade,out,0.5,
place,五和,土御門 舞夏,インデックス,上条 当麻,
+五和.fade,in,0.5,
+土御門 舞夏.fade,in,0.5,
+インデックス.fade,in,0.5,
+上条 当麻.fade,in,0.5,
+focus,on,インデックス,
wait,1,
+se,play,300200000480,,,
talk,4,インデックス,,,
+talk,show,1,
talk,5,インデックス,,,
talk,6,上条 当麻,,,
talk,7,インデックス,,,
talk,8,五和,,,
talk,9,五和,,,
talk,10,土御門 舞夏,,,
talk,11,上条 当麻,,,
talk,12,土御門 舞夏,,,
talk,13,上条 当麻,,,
talk,14,土御門 舞夏,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
五和.facial,11,
+土御門 舞夏.facial,10,
+インデックス.facial,15,
+上条 当麻.facial,15,
+focus,on,土御門 舞夏,
wait,1,,,,
fade,in,1,#FFFFFF,0,
wait,1,
talk,15,土御門 舞夏,,,
+talk,show,1,
talk,16,インデックス,,,
talk,17,土御門 舞夏,,,
talk,18,上条 当麻,,,
talk,19,土御門 舞夏,,,
talk,20,五和,,,
talk,21,上条 当麻,,,
se,play,300400000310,,,
talk,22,インデックス,,,
talk,23,上条 当麻,,,
talk,24,五和,,,
talk,25,上条 当麻,,,
talk,26,土御門 舞夏,,,
talk,27,五和,,,
talk,28,五和,,,
talk,29,土御門 舞夏,,,
talk,30,上条 当麻,,,
talk,31,五和,,,
talk,32,土御門 舞夏,,,
talk,33,五和,,,
talk,34,土御門 舞夏,,,
talk,35,土御門 舞夏,,,
talk,36,五和,,,
talk,37,土御門 舞夏,,,
talk,38,土御門 舞夏,,,
talk,39,五和,,,
talk,40,五和,,,
talk,41,土御門 舞夏,,,
talk,42,上条 当麻,,,
talk,43,土御門 舞夏,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
五和.facial,11,
+土御門 舞夏.facial,10,
+インデックス.facial,12,
+上条 当麻.facial,15,
+focus,on,土御門 舞夏,
bgm,stop,,,,
wait,1,,,,
bgm,play,30010003,,,
fade,in,1,#FFFFFF,0,
wait,1,
+se,play,300800000560,,,
talk,44,土御門 舞夏,,,
+talk,show,1,
talk,45,インデックス,,,
talk,46,上条 当麻,,,
talk,47,五和,,,
talk,48,五和,,,
talk,49,五和,,,
talk,50,上条 当麻,,,
talk,51,土御門 舞夏,,,
talk,52,土御門 舞夏,,,
talk,53,五和,,,
talk,54,五和,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
五和.facial,10,
+土御門 舞夏.facial,11,
+インデックス.facial,12,
+上条 当麻.facial,21,
+focus,on,土御門 舞夏,
wait,1,,,,
fade,in,1,#FFFFFF,0,
wait,1,
talk,55,土御門 舞夏,,,
+talk,show,1,
talk,56,五和,,,
talk,57,インデックス,,,
talk,58,上条 当麻,,,
talk,59,インデックス,,,
talk,60,上条 当麻,,,
talk,61,インデックス,,,
talk,62,上条 当麻,,,
talk,63,上条 当麻,,,
オティヌス（肩）.fade,in,0.5,
talk,64,オティヌス（肩）,,,
talk,65,上条 当麻,,,
talk,66,オティヌス（肩）,,,
talk,67,オティヌス（肩）,,,
talk,68,上条 当麻,,,
talk,69,上条 当麻,,,
talk,70,オティヌス（肩）,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
