#command,param1,param2,param3,param4,
#,
stage,7002001,,,,
control,1,
bgm,stop,
chara,66000101,浜面 仕上,15,
chara,18000101,絹旗 最愛,10,
place,浜面 仕上,
+focus,off,浜面 仕上,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
bgm,play,30010001,,,
se,play,300600000140,,,
wait,2,
talk,1,浜面 仕上,,,
+talk,show,
talk,2,浜面 仕上,,,
talk,3,浜面 仕上,,,
talk,4,浜面 仕上,,,
talk,5,浜面 仕上,,,
fade,out,1,#FFFFFF,0,
stage,7001001,,,,
talk,show,0,
+focus,on,浜面 仕上,
浜面 仕上.facial,10,
wait,1,
fade,in,1,#FFFFFF,0,
talk,6,浜面 仕上,,,
+talk,show,
talk,7,浜面 仕上,,,
浜面 仕上.fade,out,0.5,
wait,0.5,
talk,8,絹旗 最愛,,,
+se,play,0300200000480,,,
+絹旗 最愛.fade,in,0.5,
+浜面 仕上.fade,in,0.5,
+place,絹旗 最愛,浜面 仕上,
talk,9,浜面 仕上,,,
+浜面 仕上.shake,"(0.10,0)","(10,0)",1,
talk,10,絹旗 最愛,,,
talk,11,浜面 仕上,,,
talk,12,絹旗 最愛,,,
talk,13,浜面 仕上,,,
talk,14,浜面 仕上,,,
talk,15,絹旗 最愛,,,
talk,16,浜面 仕上,,,
talk,17,絹旗 最愛,,,
talk,18,浜面 仕上,,,
bgm,stop,
talk,19,絹旗 最愛,,,
talk,20,浜面 仕上,,,
bgm,play,30010006,,,
talk,21,絹旗 最愛,,,
talk,22,絹旗 最愛,,,
talk,23,浜面 仕上,,,
talk,24,絹旗 最愛,,,
talk,25,浜面 仕上,,,
talk,26,浜面 仕上,,,
talk,27,絹旗 最愛,,,
talk,28,浜面 仕上,,,
fade,out,1,#FFFFFF,0,
bgm,stop,
stage,7008001,,,,
wait,1,
talk,show,0,
+絹旗 最愛.facial,15,0.5,
+浜面 仕上.facial,11,
+focus,on,浜面 仕上,
wait,1,
fade,in,1,#FFFFFF,0,
bgm,play,30010001,,,
talk,29,浜面 仕上,,,
+talk,show,
talk,30,絹旗 最愛,,,
talk,31,浜面 仕上,,,
+浜面 仕上.shake,"(0.10,0)","(10,0)",1,
talk,32,絹旗 最愛,,,
talk,33,浜面 仕上,,,
talk,34,絹旗 最愛,,,
talk,35,浜面 仕上,,,
+se,play,0300400000080,,,
talk,36,絹旗 最愛,,,
talk,37,浜面 仕上,,,
talk,38,浜面 仕上,,,
talk,39,絹旗 最愛,,,
talk,40,浜面 仕上,,,
talk,41,絹旗 最愛,,,
talk,42,浜面 仕上,,,
talk,43,浜面 仕上,,,
talk,44,絹旗 最愛,,,
+se,play,0300400000080,,,
+絹旗 最愛.shake,"(0,0.5,0)","(0,1)",1,
wait,1,
talk,45,浜面 仕上,,,
+浜面 仕上.shake,"(0.10,0)","(10,0)",1,
talk,46,絹旗 最愛,,,
talk,47,浜面 仕上,,,
fade,out,1,#FFFFFF,0,
bgm,stop,
stage,7008002,,,,
wait,1,
talk,show,0,
+絹旗 最愛.facial,12,0.5,
+浜面 仕上.facial,12,
+focus,on,浜面 仕上,
wait,1,
fade,in,1,#FFFFFF,0,
bgm,play,30010003,,,
talk,48,浜面 仕上,,,
+talk,show,
talk,49,絹旗 最愛,,,
talk,50,浜面 仕上,,,
talk,51,浜面 仕上,,,
talk,52,絹旗 最愛,,,
talk,53,浜面 仕上,,,
talk,54,絹旗 最愛,,,
talk,55,絹旗 最愛,,,
talk,56,浜面 仕上,,,
+浜面 仕上.shake,"(0.10,0)","(10,0)",1,
talk,57,浜面 仕上,,,
talk,58,絹旗 最愛,,,
talk,59,浜面 仕上,,,
bgm,stop,
se,play,300100000010,,,
wait,0.5,
talk,60,浜面 仕上,,,
se,play,300100000020,,,
wait,0.5,
bgm,play,30010006,,,
talk,61,麦野 沈利,,,
talk,62,浜面 仕上,,,
talk,63,麦野 沈利,,,
talk,64,麦野 沈利,,,
talk,65,浜面 仕上,,,
talk,66,麦野 沈利,,,
se,play,300100000030,,,
wait,0.5,
talk,67,絹旗 最愛,,,
talk,68,浜面 仕上,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
