#command,param1,param2,param3,param4,
#,
control,1,
stage,7013004,,,,
bgm,stop,,,,
chara,84000701,番外個体,12,
chara,21000201,ミサカ一〇〇四六号,10,
+place,番外個体,
+focus,on,番外個体,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,番外個体,,,
+talk,show,1,
talk,2,番外個体,,,
talk,3,番外個体,,,
talk,4,番外個体,,,
talk,5,番外個体,,,
se,play,300400000010,,,
talk,show,0,
+番外個体.fade,out,0.5,
place,ミサカ一〇〇四六号,番外個体,
+番外個体.fade,in,0.5,
+ミサカ一〇〇四六号.fade,in,0.5,
+focus,on,ミサカ一〇〇四六号,
wait,1,
+se,play,300200000480,,,
talk,6,ミサカ一〇〇四六号,,,
+talk,show,1,
talk,7,番外個体,,,
talk,8,ミサカ一〇〇四六号,,,
talk,9,ミサカ一〇〇四六号,,,
talk,10,番外個体,,,
talk,11,番外個体,,,
talk,12,,,,
+se,play,300400000770,,,
talk,13,番外個体,,,
+se,play,300400000771,,,
talk,14,ミサカ一〇〇四六号,,,
talk,15,番外個体,,,
talk,16,番外個体,,,
talk,17,番外個体,,,
talk,18,ミサカ一〇〇四六号,,,
talk,19,番外個体,,,
talk,20,番外個体,,,
talk,21,番外個体,,,
bgm,stop,,,,
talk,22,ミサカ一〇〇四六号,,,
+se,play,300700000160,,,
bgm,play,30010017,,,
talk,23,番外個体,,,
talk,24,ミサカ一〇〇四六号,,,
talk,25,番外個体,,,
bgm,stop,,,,
talk,26,,,,
+se,play,300100000490,,,
talk,27,番外個体,,,
talk,28,番外個体,,,
bgm,play,30010005,,,
talk,29,ミサカ一〇〇四六号,,,
talk,30,番外個体,,,
talk,31,番外個体,,,
talk,32,ミサカ一〇〇四六号,,,
talk,33,番外個体,,,
talk,34,ミサカ一〇〇四六号,,,
talk,35,ミサカ一〇〇四六号,,,
talk,36,ミサカ一〇〇四六号,,,
talk,37,ミサカ一〇〇四六号,,,
talk,38,番外個体,,,
talk,39,番外個体,,,
talk,40,ミサカ一〇〇四六号,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],




















































































