#command,param1,param2,param3,param4,
control,1,
chara,5000101,白井 黒子,12,
chara,4000102,御坂 美琴,10,
talk,start,
+talk,show,0,
stage,003003004,,,,
+fade,in,1.0,#000000,0,
+bgm,play,30010006,1,,
talk,1,白井 黒子,,,
+talk,show,1,
+白井 黒子.fade,in,0.5,
+place,白井 黒子,空白,
talk,2,御坂 美琴,,,
+御坂 美琴.fade,in,0.5,
+place,白井 黒子,御坂 美琴,
talk,3,白井 黒子,,,
talk,4,御坂 美琴,,,
talk,5,白井 黒子,,,
talk,6,御坂 美琴,,,
talk,7,白井 黒子,,,
+白井 黒子.shake,"(0.1,0)","(4,0)",2,
+screen.effect,ef_com_00000_001_007_00,"(0,0)",1,0,
talk,8,御坂 美琴,,,
talk,9,白井 黒子,,,
wait,1,,,,
fade,out,1.0,#FFFFFF,0,
bgm,stop,
wait,1,
[END],





































