#command,param1,param2,param3,param4,
#,
stage,001001001,,,,
control,1,
bgm,stop,
chara,43000101,レイヴィニア,15,
chara,80000101,レッサー,16,
chara,2000101,インデックス,15,
place,レッサー,
+レイヴィニア.fade,out,0.1,
+レッサー.fade,in,0.1,
+インデックス.fade,out,0.1,
+focus,on,レッサー,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010001,,,
fade,in,1,#000000,0,
talk,show,1,
+talk,1,レッサー,,,
talk,2,レッサー,,,
talk,3,レッサー,,,
talk,4,レッサー,,,
talk,show,0,
+レッサー.fade,out,0.5,
place,レッサー,レイヴィニア,
+レイヴィニア.fade,in,0.5,
+レッサー.fade,in,0.5,
talk,5,レイヴィニア,,,
+talk,show,1,
talk,6,レッサー,,,
talk,7,レッサー,,,
talk,8,レッサー,,,
talk,9,レイヴィニア,,,
talk,10,レイヴィニア,,,
talk,11,レッサー,,,
talk,12,レイヴィニア,,,
talk,13,レッサー,,,
talk,14,レイヴィニア,,,
talk,15,レッサー,,,
talk,16,レイヴィニア,,,
talk,17,レッサー,,,
talk,18,レイヴィニア,,,
talk,19,レッサー,,,
talk,20,レッサー,,,
talk,21,レイヴィニア,,,
talk,22,レッサー,,,
talk,23,レイヴィニア,,,
talk,24,レッサー,,,
+screen.effect,ef_com_00000_000_000_00,"(0,0)",2,0,
+bgm,play,30010003,,,
talk,25,レイヴィニア,,,
talk,26,レッサー,,,
レッサー.fade,out,0.5,
+se,play,300200000340,,,
talk,27,レイヴィニア,,,
wait,1,,,,
fade,out,1,#FFFFFF,0,
bgm,stop,1,,,
talk,show,0,
+レイヴィニア.fade,out,0.5,
stage,001002001,,,,
place,レッサー,レイヴィニア,
+レッサー.facial,10,
+レイヴィニア.facial,16,
+レッサー.fade,in,0.5,
+レイヴィニア.fade,out,0.5,
+focus,on,レッサー,
wait,1,
fade,in,1,#FFFFFF,0,
talk,28,レッサー,,,
+talk,show,1,
+bgm,play,30010002,,,
talk,29,レッサー,,,
talk,30,レイヴィニア,,,
+レイヴィニア.fade,in,0.5,
+se,play,300200000100,,,
talk,31,レッサー,,,
+se,play,300400000620,,,
talk,32,レイヴィニア,,,
talk,33,レイヴィニア,,,
talk,34,レッサー,,,
talk,35,レイヴィニア,,,
talk,36,レッサー,,,
se,play,300400000340,,,
talk,37,レイヴィニア,,,
talk,38,レッサー,,,
+bgm,play,30010005,,,
talk,39,レッサー,,,
talk,40,レイヴィニア,,,
talk,41,レッサー,,,
talk,42,レイヴィニア,,,
talk,43,レッサー,,,
レッサー.fade,out,0.5,
+se,play,300200000340,,,
talk,44,レイヴィニア,,,
wait,1,,,,
fade,out,1,#FFFFFF,0,
レイヴィニア.fade,out,0.5,
+talk,show,0,
stage,001003001,,,,
place,インデックス,レッサー,レイヴィニア,
+レッサー.facial,12,
+レイヴィニア.facial,11,
+レッサー.fade,in,0.5,
+レイヴィニア.fade,out,0.5,
+インデックス.fade,out,0.5,
+focus,on,レッサー,
wait,1,
fade,in,1,#FFFFFF,0,
+se,play,300400000010,,,
talk,45,レッサー,,,
+talk,show,1,
talk,46,インデックス,,,
+インデックス.fade,in,0.5,
bgm,stop,1,,,
talk,47,レッサー,,,
talk,48,インデックス,,,
talk,49,インデックス,,,
talk,50,レイヴィニア,,,
+レイヴィニア.fade,in,0.5,
+bgm,play,30010006,,,
talk,51,レイヴィニア,,,
talk,52,インデックス,,,
talk,53,レッサー,,,
talk,54,レッサー,,,
+レッサー.shake,"(0.10,0)","(10,0)",1,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
