#command,param1,param2,param3,param4,
#,
control,1,
stage,26001004,,,,
bgm,stop,,,,
chara,175000101,カイツ,10,
chara,10000301,食蜂 操祈,10,
chara,139000101,警策 看取,16,
chara,57000101,木原 幻生,15,
+place,木原 幻生,
+focus,on,木原 幻生,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
bgm,play,30010021,,,
wait,0.5,
talk,1,木原 幻生,,,
+talk,show,1,
talk,2,木原 幻生,,,
talk,3,木原 幻生,,,
木原 幻生.shake,"(0,-0.5,0)","(0,1)",1,
+木原 幻生.fade,out,0.5,
+se,play,300700000040,,,
image,400380109,1,シーン01,,
シーン01.fade,in,0.5,
wait,1,
talk,4,食蜂 操祈,,,
talk,5,食蜂 操祈,,,
talk,6,食蜂 操祈,,,
image,400380109,2,シーン02,,
シーン02.fade,in,0.5,
シーン01.fade,out,0.1,
bgm,stop,,,,
se,play,300100000370,,,
wait,1,
talk,7,食蜂 操祈,,,
talk,8,食蜂 操祈,,,
talk,9,食蜂 操祈,,,
木原 幻生.fade,out,0.5,
+place,食蜂 操祈,
+食蜂 操祈.fade,in,0.5,
+focus,on,食蜂 操祈,
bgm,play,30010020,,,
シーン02.fade,out,0.5,
se,play,300100000010,,,
talk,10,食蜂 操祈,,,
talk,11,カイツ,,,
talk,12,カイツ,,,
talk,13,食蜂 操祈,,,
talk,14,カイツ,,,
talk,15,食蜂 操祈,,,
talk,16,食蜂 操祈,,,
talk,17,カイツ,,,
talk,18,食蜂 操祈,,,
fade,out,1,#FFFFFF,0,
talk,show,0,
bgm,stop,,,,
image,400380109,3,シーン03,,
シーン03.fade,in,0.5,
wait,2,
bgm,play,30010009,,,
fade,in,1,#FFFFFF,0,
talk,19,警策 看取,,,
+talk,show,1,
talk,20,警策 看取,,,
talk,21,警策 看取,,,
talk,22,警策 看取,,,
talk,23,警策 看取,,,
image,400380109,4,シーン04,,
シーン04.fade,in,0.5,
シーン03.fade,out,0.1,
se,play,300200000020,,,
wait,1,
talk,24,警策 看取,,,
talk,25,食蜂 操祈,,,
talk,26,警策 看取,,,
talk,27,食蜂 操祈,,,
talk,28,食蜂 操祈,,,
talk,29,警策 看取,,,
talk,30,食蜂 操祈,,,
talk,31,警策 看取,,,
bgm,stop,,,,
image,400380109,5,シーン05,,
シーン05.fade,in,0.5,
シーン04.fade,out,0.1,
wait,1,
bgm,play,30010015,,,
wait,1,
talk,32,食蜂 操祈,,,
talk,33,食蜂 操祈,,,
talk,34,食蜂 操祈,,,
image,400380109,6,シーン06,,
シーン06.fade,in,0.5,
シーン05.fade,out,0.1,
wait,1,
talk,35,食蜂 操祈,,,
talk,36,食蜂 操祈,,,
talk,37,食蜂 操祈,,,
talk,38,警策 看取,,,
image,400380109,7,シーン07,,
シーン07.fade,in,0.5,
シーン06.fade,out,0.1,
wait,1,
talk,39,食蜂 操祈,,,
talk,40,警策 看取,,,
talk,41,警策 看取,,,
image,400380109,8,シーン08,,
シーン08.fade,in,0.5,
シーン07.fade,out,0.1,
wait,1,
talk,42,食蜂 操祈,,,
talk,43,警策 看取,,,
talk,44,警策 看取,,,
talk,45,警策 看取,,,
wait,2,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],












































































































































































































































































































































































































































































































