#command,param1,param2,param3,param4,
#,
control,1,
stage,7004003,,,,
bgm,stop,
chara,11000201,麦野 沈利,11,
chara,13000901,一方通行,16,
+place,一方通行,麦野 沈利,
+一方通行.fade,in,0.5,
+麦野 沈利.fade,in,0.5,
+focus,on,一方通行,
bgm,play,30010010,,,
fade,in,1,#000000,0,
+talk,start,
+talk,show,0,
wait,0.5,
talk,1,一方通行,,,
+talk,show,1,
talk,2,麦野 沈利,,,
talk,3,麦野 沈利,,,
talk,4,一方通行,,,
talk,5,麦野 沈利,,,
talk,6,麦野 沈利,,,
talk,7,麦野 沈利,,,
talk,8,一方通行,,,
talk,9,麦野 沈利,,,
talk,10,麦野 沈利,,,
talk,11,一方通行,,,
talk,12,一方通行,,,
talk,13,麦野 沈利,,,
talk,14,麦野 沈利,,,
talk,15,一方通行,,,
talk,16,麦野 沈利,,,
talk,17,麦野 沈利,,,
talk,18,麦野 沈利,,,
talk,19,麦野 沈利,,,
image,1000010212,1,シーン01,
シーン01.fade,in,0.5,
wait,1,
talk,20,一方通行,,,
talk,21,一方通行,,,
talk,22,一方通行,,,
talk,23,麦野 沈利,,,
talk,24,一方通行,,,
talk,25,一方通行,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
