#command,param1,param2,param3,param4,
#,
stage,001003001,,,,
control,1,
bgm,stop,
chara,43000101,レイヴィニア,14,
chara,2000101,インデックス,10,
place,インデックス,レイヴィニア,
+インデックス.fade,out,0.1,
+レイヴィニア.fade,in,0.1,
+focus,on,レイヴィニア,
+talk,start,
+talk,show,0,
wait,0.5,
bgm,play,30010001,,,
fade,in,1,#000000,0,
+se,play,300100000030,,,
talk,show,1,
+talk,1,レイヴィニア,,,
talk,2,インデックス,,,
+インデックス.fade,in,0.5,
talk,3,レイヴィニア,,,
talk,4,レイヴィニア,,,
talk,5,インデックス,,,
talk,6,レイヴィニア,,,
talk,7,インデックス,,,
talk,8,レイヴィニア,,,
talk,9,レイヴィニア,,,
talk,10,レイヴィニア,,,
talk,11,インデックス,,,
talk,12,インデックス,,,
talk,13,レイヴィニア,,,
talk,14,レイヴィニア,,,
talk,15,インデックス,,,
talk,16,レイヴィニア,,,
talk,17,レイヴィニア,,,
talk,18,レイヴィニア,,,
talk,19,レイヴィニア,,,
talk,20,インデックス,,,
talk,21,インデックス,,,
talk,22,インデックス,,,
talk,23,レイヴィニア,,,
talk,24,インデックス,,,
talk,25,レイヴィニア,,,
talk,26,レイヴィニア,,,
talk,27,レイヴィニア,,,
talk,28,レイヴィニア,,,
talk,29,レイヴィニア,,,
talk,30,インデックス,,,
talk,31,レイヴィニア,,,
talk,32,インデックス,,,
talk,33,インデックス,,,
talk,34,インデックス,,,
talk,35,レイヴィニア,,,
talk,36,インデックス,,,
talk,37,レイヴィニア,,,
talk,38,インデックス,,,
talk,39,レイヴィニア,,,
talk,40,インデックス,,,
talk,41,レイヴィニア,,,
talk,42,レイヴィニア,,,
talk,43,インデックス,,,
+bgm,play,30010005,,,
talk,44,レイヴィニア,,,
talk,45,インデックス,,,
talk,46,インデックス,,,
talk,47,レイヴィニア,,,
talk,48,インデックス,,,
talk,49,レイヴィニア,,,
talk,50,インデックス,,,
talk,51,レイヴィニア,,,
wait,1,
fade,out,1,#FFFFFF,0,
bgm,stop,
wait,1,
[END],
